
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199212   2.79   4.43   2.94   1.67   2.71   3.14   2.38   1.65   3.46   4.18
199301  -1.64  -3.91  -0.21  -0.85  -4.40   2.55  -0.38  -2.44  -1.08   2.28
199302   5.73   8.83   4.05   5.62  12.27   6.55   4.83   6.75   5.45   8.05
199303   3.43   4.18   1.40   1.41   5.13   1.98   3.02   3.24  -3.58   7.65
199304   4.05   4.79   4.31   3.90   8.84   1.13   5.16   2.89   5.17   5.62
199305   1.46   2.89   0.79   1.19   3.77   1.32   1.71   1.03   4.91   2.41
199306  -0.65   1.31  -0.70  -0.54   3.62   0.75  -3.51   0.57  -3.37   4.61
199307  -0.95  -0.27  -0.87   3.07  -1.02  -2.42  -1.30   0.88  -1.69  -5.47
199308   1.44   2.38   0.02  -1.65  -0.96   2.82   3.12  -0.41   2.61   9.14
199309  -4.76  -5.12  -5.52  -1.86  -5.68  -1.64  -6.20  -3.33  -8.09  -3.50
199310   9.35  10.10  12.32   6.28   8.03   5.22  12.38   6.79  12.24  12.78
199311  -2.50   0.31  -3.83  -0.89  -6.17  -3.11  -4.46  -1.50  -0.69  -6.95
199312   4.34   4.22   5.63   5.19   5.82   3.16   3.06   4.55   6.93   4.94
199401   5.76   9.00   6.24   5.12   5.13   4.32   7.13   6.21   4.21   8.88
199402  -4.41  -3.95  -5.21  -4.24  -5.18  -1.83  -6.14  -3.45  -5.16  -6.00
199403  -4.17  -5.83  -0.95  -9.25  -2.66  -4.09  -1.78  -6.56  -1.61  -4.14
199404  -0.43  -1.16  -1.76  -1.09  -1.37   1.57  -3.19  -0.85  -4.34   0.69
199405   1.40   0.75   1.33   0.55   1.42  -0.14   2.35   0.55   3.75  -1.00
199406  -6.77  -4.63  -6.83  -6.64  -7.96  -7.11  -6.14  -6.97  -7.61  -9.63
199407   4.22   3.45   3.05   2.16   4.83   4.24   4.33   2.79   4.39   8.86
199408   6.54  10.34   3.50   9.05   4.76   6.83   4.73   7.52   5.71   3.22
199409   2.14   1.49   3.37   0.58   3.78   2.37   2.64   0.55   5.99   2.80
199410  -1.04  -0.54  -3.33   0.64  -2.53   1.27  -3.72   1.22  -3.18  -3.64
199411  -5.99  -5.98  -6.30  -3.17  -6.20  -6.63  -6.77  -3.66 -10.07  -4.26
199412   1.91   1.22   3.55  -0.29   1.98  -0.37   4.26   0.56   6.29  -0.38
199501  -4.94  -5.47  -6.04  -2.94  -5.27  -3.69  -6.04  -3.67  -6.26  -6.55
199502   4.67   5.70   4.94   4.47   4.24   4.85   3.66   5.31   4.85   3.45
199503   3.93   2.63   5.88  -0.38   6.78   2.30   6.93   0.67   8.59   1.73
199504   1.94   3.83  -0.63   4.55   1.10   4.77  -2.50   4.68   1.15  -0.23
199505   3.52   2.97   4.40   1.08   4.81   0.42   4.97   2.83   4.09   1.14
199506   1.63   1.55   2.55   1.79  -0.12   0.73   3.46   0.86   1.54   0.97
199507   2.70   3.54   2.00   0.76   1.55   2.09   3.54   0.32   3.40   3.50
199508  -0.77  -0.63  -1.36   1.94  -1.09   0.83  -1.43   1.22  -1.01  -3.14
199509   0.22  -0.28  -0.18   0.79   0.74   1.02   0.06   0.95   0.02   0.09
199510  -1.25  -1.02  -2.87   0.87  -3.67  -0.46  -3.84   0.68  -4.33  -2.95
199511   3.39   4.21   5.85   1.94   5.74   1.28   6.30   0.21   6.75   5.31
199512   1.11   1.85   0.61   1.63   2.37   2.51  -0.54   2.95   0.18   0.76
199601   4.83   4.05   6.82   5.20   6.91   3.86   7.31   4.62   8.35   2.40
199602  -1.10  -0.95   0.11  -3.22   2.66  -2.23   1.58  -2.50   1.54   1.13
199603   2.03   2.33   1.11   2.27   2.40   2.59   0.68   2.48   1.48   2.18
199604   3.78   5.00   3.65   3.29   2.60   6.67   2.99   4.72   2.39   5.13
199605   1.32   0.22   1.94   0.80   2.87  -1.51   2.72   1.93   1.71   0.86
199606  -2.49   0.61  -4.47  -0.13  -5.23  -0.41  -5.98  -0.34  -5.60  -4.34
199607  -3.31  -2.09  -5.68  -0.84  -7.60  -1.12  -6.69   0.56  -5.69  -9.25
199608   4.41   4.08   5.32   4.05   5.74   3.96   5.03   3.40   4.18   7.66
199609   3.38   1.44   3.00   5.32   3.94   1.82   4.10   5.23   2.03   2.76
199610   8.87  11.06   6.86  12.63   7.20   9.50   5.92  11.95   7.12   7.62
199611   6.81   7.94   4.91   9.02   4.15   7.38   4.46   8.78   5.65   1.84
199612  -3.15  -4.38  -3.13  -3.37  -3.96  -4.68  -2.76  -2.49  -4.28  -3.82
199701   5.38   3.90   6.45   5.89   5.09   5.58   3.89   4.97   7.50   7.32
199702  -0.83   4.04  -3.33   3.18  -2.01  -1.33  -1.98   2.33  -0.87  -6.74
199703  -5.34  -6.05  -7.33  -5.26  -7.31  -3.92  -7.64  -3.75  -7.94  -6.44
199704   2.57   2.68   3.04   4.87   0.52   1.67   2.12   1.93   3.19   0.62
199705   8.00   6.31  10.98   6.55   9.26   9.90  10.50   6.87   9.34  12.27
199706   1.35  -0.64  -0.28   3.07  -1.40   2.93   1.25   3.76  -0.22  -0.23
199707   7.30   6.68   8.16   8.79   5.58   8.52   7.89   7.05   7.98   7.57
199708  -5.22  -4.74  -5.02  -5.71  -4.36  -6.28  -6.43  -4.86  -5.48  -4.04
199709   6.27   3.61   7.92   7.72   4.86   5.69   7.26   6.71   5.89   8.63
199710  -4.34  -7.21  -9.03   0.93 -10.56  -5.33  -8.90   0.19 -10.02  -6.88
199711  -3.57  -5.75  -6.43   1.39  -8.08   2.75  -6.48   1.86  -5.31 -16.30
199712   2.34   2.10   1.39   3.60   0.04   6.12  -0.09   4.80   1.21  -4.96
199801  -1.74   4.71  -3.76  -1.41  -1.91  -1.98  -2.16  -3.21  -0.93  -8.90
199802   8.78   5.69  10.46  10.53   7.67   9.89   9.31   9.70   8.59   4.84
199803   7.27   4.09   8.99   5.66   9.51   9.84   9.81   7.52  10.63   9.23
199804   0.66   4.35  -0.12   1.30  -0.71   0.77  -0.45   0.17  -0.75   3.38
199805  -1.20  -4.86   1.49  -1.38  -3.02   0.77  -1.15   1.26  -0.85  -3.29
199806  -3.58  -6.51  -3.50  -2.59  -4.47  -4.85  -3.65  -4.64  -4.56  -2.85
199807  -7.41 -10.82  -5.31  -7.62  -6.34  -7.03  -4.63  -8.30  -4.58  -9.70
199808 -21.61 -20.32 -21.00 -25.99 -20.76 -20.39 -20.14 -21.27 -20.19 -23.10
199809   3.65   6.64  -2.71   6.71   2.41   2.32  -2.63   1.36  -3.66  10.30
199810   9.14   6.51  11.32   9.08   9.27  10.60   9.88   9.68   9.96   6.23
199811   3.89   2.65   6.87   5.20   2.58   0.75   4.88   4.30   4.32   3.06
199812   1.39   2.22   4.08   1.78   1.33   0.97   3.92   0.53   3.70   5.93
199901   7.31  -0.62  10.84   1.99  14.56   0.46  13.10   6.51   9.90   9.12
199902  -6.10  -7.05  -6.02  -6.48  -6.82  -8.69  -5.62  -6.04  -5.49 -12.65
199903   5.66   6.41   5.36   1.59   8.70   8.62   5.29   6.87   3.79   8.91
199904  10.45  23.36   7.30  10.07  10.79  14.09  10.23   8.12  10.16  10.85
199905  -2.61 -10.97   0.63  -3.40  -1.05  -2.33  -0.42  -2.60   1.67  -7.23
199906   2.76  10.28   3.46  -0.83   6.28   5.61   6.77   1.80   7.47   1.80
199907   0.67   0.36   0.45  -0.76   2.55   3.21   1.40   1.34  -0.61   7.65
199908  -0.92   4.94  -2.84   1.04  -1.63   4.06  -1.81  -2.23  -2.90   2.68
199909   2.08   1.47   6.06  -2.39   5.85  -2.99   6.28  -0.35  12.40  -1.87
199910   5.71  -4.87  10.65   1.64   8.12  -2.98   7.94   8.35   7.76  -3.87
199911   3.89  -6.13   9.22  -3.57   7.19  -4.46   7.94   0.82  10.73   7.15
199912  14.05  10.39  19.90   1.71  21.69   0.73  19.91  11.55  23.52   7.83
200001  -0.46  -6.32  -0.58  -6.36  -1.29  -0.56   0.19  -2.92  -1.88   9.55
200002   5.22 -10.51   9.56  -4.38  10.07  -5.59  11.65  -2.84  10.12   8.28
200003   7.19   0.81  10.68   6.35  11.23   2.59   9.58   8.26  12.08  -5.68
200004  -2.76   4.37  -5.12   6.72  -5.91   2.59  -6.21   0.66  -6.21   1.60
200005  -2.95   2.58  -6.60   5.35  -6.65   0.50  -8.52   5.04  -7.11  -6.04
200006  10.00  -4.22  14.85   2.53  15.75   1.40  16.17   1.07  16.47   7.03
200007   1.59   1.21   2.74   1.35   3.93   2.95   3.80   3.32   2.87  -7.35
200008   6.73  13.84   7.68   4.72   7.38   4.01   7.07   4.77   7.37  11.02
200009  -7.88  -4.83 -13.06   3.52 -14.40  -2.55 -14.77   3.76 -15.10  -2.71
200010  -6.28  -0.58 -10.29   3.16 -10.98   1.20 -10.47   1.66 -11.35 -14.11
200011  -5.74   1.40  -7.21  -2.79  -7.66  -3.07  -8.63  -3.73  -6.94  -9.13
200012   3.46  10.64  -1.44   9.52  -1.01   7.37  -2.62  11.26  -2.53   8.54
200101   3.68   1.42   8.38   6.77   9.14   1.34  11.54   0.52   6.86   9.83
