This file was created using the 202403 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200408  ,-1.60  ,-0.02  ,-1.41  ,-0.15  ,-0.26  ,-0.40   ,1.20  ,-0.46   ,1.81   ,1.71  ,-0.53   ,1.00   ,0.80   ,2.51   ,4.02   ,2.18   ,0.79   ,2.63   ,3.72   ,2.53   ,3.28   ,1.70   ,2.55   ,4.89   ,7.98
200409   ,7.61   ,6.42   ,5.92   ,4.44   ,3.90   ,8.12   ,5.76   ,4.93   ,6.24   ,8.41   ,3.29   ,8.15   ,6.47   ,4.96   ,5.86   ,6.29   ,5.03   ,5.96   ,7.28   ,6.42   ,6.07   ,6.93   ,5.29   ,5.92   ,3.60
200410   ,4.59   ,5.84   ,4.51   ,3.45   ,4.65   ,5.88   ,4.24  ,-0.28   ,3.41   ,4.62   ,5.97   ,3.82   ,4.76   ,3.98   ,3.76   ,4.37   ,6.84   ,5.06   ,7.14   ,3.27   ,3.82   ,4.19   ,5.42   ,2.46   ,2.50
200411  ,16.08  ,13.23   ,8.56  ,10.88  ,11.55   ,9.92   ,7.05   ,5.79   ,5.64   ,9.08   ,6.08   ,4.70   ,7.62   ,9.37   ,9.90   ,3.61   ,8.18   ,7.04   ,9.81   ,7.31   ,7.40   ,8.66   ,5.53   ,7.92  ,13.15
200412  ,-0.44  ,-1.11   ,1.16   ,1.59   ,3.82   ,3.11   ,0.00  ,-1.21   ,2.21   ,5.64   ,2.77  ,-0.43  ,-0.31   ,1.10   ,2.68   ,3.81   ,2.84   ,2.94   ,4.86   ,3.23   ,2.84   ,5.07   ,4.03   ,3.44   ,3.29
200501   ,0.57   ,4.85  ,-0.29   ,2.29   ,1.91   ,0.94   ,2.08   ,3.23   ,3.29   ,1.57   ,1.90   ,1.85   ,3.89   ,2.19   ,4.10   ,1.89   ,0.72  ,-0.15   ,2.46   ,5.06   ,1.22  ,-1.75  ,-0.97  ,-0.50  ,-2.49
200502  ,-0.93   ,1.96  ,-0.71   ,0.92   ,2.88   ,1.26   ,2.06   ,0.77   ,1.79   ,4.10  ,-1.33   ,1.70   ,0.39   ,6.40   ,6.96   ,2.81   ,3.25   ,2.61   ,1.41   ,4.19   ,3.07   ,2.54   ,3.97   ,4.05   ,3.66
200503  ,-2.15  ,-5.07  ,-2.97  ,-2.90  ,-0.18  ,-7.77  ,-4.52  ,-5.39  ,-3.93  ,-3.10  ,-2.43  ,-3.18  ,-6.60  ,-3.84  ,-2.69  ,-0.82  ,-3.15  ,-3.50  ,-1.65  ,-1.11  ,-1.47  ,-1.68  ,-2.50  ,-2.24  ,-4.61
200504  ,-3.02  ,-8.50  ,-3.48  ,-1.35  ,-0.98  ,-5.09  ,-5.66  ,-5.64  ,-2.69  ,-1.67  ,-0.92  ,-4.31  ,-4.02  ,-3.16   ,1.00  ,-1.10  ,-1.64  ,-2.19  ,-1.90   ,1.63  ,-1.24  ,-2.25  ,-0.03   ,1.16   ,3.18
200505  ,-5.69  ,-5.55  ,-3.39  ,-6.34  ,-1.55  ,-4.43  ,-5.36  ,-3.78  ,-1.16  ,-0.65  ,-1.82  ,-0.89  ,-1.75  ,-1.19   ,0.73  ,-0.12   ,1.15   ,0.06   ,0.90  ,-0.07   ,1.01  ,-0.67   ,1.47  ,-1.43   ,2.33
200506  ,-1.34   ,0.49  ,-0.36   ,0.92   ,0.00   ,1.55  ,-0.48   ,0.02   ,1.64   ,2.72   ,2.83   ,5.14   ,4.71   ,3.52   ,2.38   ,4.70   ,5.06   ,4.70   ,8.11   ,4.15   ,6.59   ,3.53   ,3.94   ,4.00   ,6.15
200507   ,4.17   ,6.03   ,3.30   ,7.63   ,2.14   ,3.35   ,1.39   ,3.03   ,2.78   ,2.99   ,4.80   ,2.00   ,2.60   ,1.81   ,2.99   ,3.70   ,0.70   ,1.64   ,3.13   ,8.31   ,4.00   ,2.08   ,1.77   ,5.35   ,8.06
200508   ,0.68   ,1.95   ,4.65   ,1.69   ,2.69   ,2.38   ,2.93  ,-0.28   ,1.56   ,1.05   ,2.19   ,1.58   ,0.17   ,2.85   ,0.93   ,1.38  ,-0.76   ,2.06   ,3.16  ,-1.43   ,2.31   ,0.53   ,2.24  ,-1.55  ,-1.10
200509   ,4.19   ,5.67   ,5.32   ,7.62   ,5.42   ,2.96   ,5.44   ,6.03   ,1.27   ,4.24   ,2.98   ,4.37   ,3.00   ,1.61   ,0.32   ,2.63   ,5.65   ,2.82   ,4.12   ,1.98   ,5.24   ,4.69   ,4.68   ,1.76   ,2.78
200510  ,-5.07  ,-3.48  ,-1.24  ,-3.06  ,-3.12  ,-2.15  ,-5.41  ,-6.24  ,-5.07  ,-4.40  ,-3.39  ,-6.12  ,-2.56  ,-6.23  ,-4.26  ,-7.99  ,-5.96  ,-4.78  ,-5.30  ,-5.42  ,-5.67  ,-5.86  ,-7.02  ,-5.58  ,-5.60
200511   ,1.28   ,1.27  ,-0.45   ,1.13   ,2.58   ,3.94   ,2.03   ,1.75   ,1.25   ,3.24   ,5.83  ,-0.31   ,1.69   ,4.19   ,2.35   ,2.49   ,3.37   ,1.36   ,5.36   ,6.03   ,3.65   ,2.00   ,1.81   ,2.87   ,6.94
200512  ,-1.47   ,2.01  ,-0.13   ,3.96   ,2.48   ,2.02   ,0.16   ,0.90   ,2.39   ,1.84  ,-0.12   ,1.02   ,0.91   ,0.04   ,1.76   ,2.79   ,1.26  ,-0.08   ,1.58   ,2.38   ,3.48   ,1.46   ,2.41   ,3.56   ,1.62
200601   ,5.06   ,6.09   ,7.37   ,9.24   ,7.06   ,7.66   ,8.16   ,7.98   ,7.67   ,6.32   ,4.63   ,3.52   ,5.67   ,9.01   ,6.24   ,5.40   ,5.03   ,3.62   ,2.44   ,6.12   ,5.35   ,6.59   ,7.05   ,4.77   ,5.98
200602  ,-0.40  ,-0.41   ,0.06   ,2.43   ,3.32   ,0.63   ,0.36   ,3.39   ,0.05   ,3.46   ,5.50  ,-1.23   ,1.01   ,1.48   ,4.11   ,0.48  ,-0.40   ,1.43   ,0.99   ,5.69  ,-1.11  ,-0.79  ,-0.87   ,1.43   ,1.70
200603   ,5.72   ,3.32   ,4.42   ,2.90   ,6.35   ,2.11   ,1.81   ,2.79   ,2.70   ,7.84   ,1.29   ,1.27   ,3.09   ,2.37   ,8.27   ,5.32   ,2.25   ,1.31   ,3.10   ,8.07   ,2.32   ,1.03   ,0.67   ,0.93   ,5.48
200604  ,12.38  ,10.00   ,9.82  ,12.00   ,9.39   ,6.33   ,9.35   ,5.61   ,5.15   ,2.18   ,5.52   ,3.82   ,3.11   ,2.96   ,3.52   ,5.65   ,5.64   ,4.94   ,7.62   ,2.29   ,5.51   ,7.04   ,6.30   ,6.95   ,3.89
200605  ,-5.00  ,-6.41  ,-4.88  ,-2.70  ,-3.97  ,-9.62  ,-6.60  ,-7.02  ,-4.80  ,-5.84  ,-6.81  ,-8.62  ,-4.39  ,-3.73  ,-2.57  ,-4.25  ,-5.61  ,-3.63  ,-7.08  ,-4.99  ,-4.18  ,-4.77  ,-4.37  ,-6.69  ,-8.52
200606  ,-5.31  ,-3.82  ,-3.21  ,-5.68  ,-2.53  ,-3.91  ,-2.16  ,-5.47  ,-2.01   ,0.03  ,-3.24   ,0.27   ,2.09  ,-3.59  ,-0.63  ,-0.75  ,-1.71   ,1.33  ,-0.45   ,0.08  ,-0.19   ,0.23   ,1.11   ,1.92  ,-0.72
200607   ,9.52   ,9.67   ,8.20   ,8.43   ,2.44   ,1.94   ,3.90   ,4.67   ,2.01  ,-0.49  ,-0.56   ,2.81   ,4.66   ,2.88  ,-1.15   ,2.00   ,0.04   ,1.74   ,0.96   ,1.92   ,0.17   ,0.69   ,2.56   ,0.84   ,3.14
200608   ,3.06   ,5.45   ,2.59   ,2.08   ,1.55   ,1.96   ,2.78   ,0.60   ,2.43   ,2.45   ,2.49   ,1.40   ,1.41   ,2.59   ,3.09   ,2.74   ,3.10   ,1.16   ,5.36   ,3.73   ,2.48   ,2.58   ,2.60   ,4.95   ,2.22
200609  ,-1.27  ,-1.18   ,4.08  ,-0.59   ,3.66  ,-0.58   ,0.56  ,-2.38   ,0.87   ,1.06  ,-1.61  ,-1.02   ,0.41   ,0.30   ,2.37   ,2.02   ,2.80  ,-1.15   ,1.07   ,5.25   ,1.08  ,-1.08   ,0.90   ,3.87   ,0.40
200610  ,16.18  ,13.85   ,9.33  ,10.82   ,6.52   ,9.00   ,6.70   ,8.77   ,6.58   ,3.83  ,10.67   ,8.00   ,4.27   ,7.85   ,4.23   ,9.35   ,7.24   ,7.62   ,5.78   ,5.48   ,7.55   ,7.06   ,5.94   ,4.12   ,0.85
200611  ,12.32   ,9.53   ,8.04   ,8.90  ,10.13   ,3.35   ,7.12   ,3.87   ,6.60   ,6.05   ,5.94   ,5.56   ,3.80   ,3.28   ,4.99   ,8.14   ,4.84   ,3.36   ,4.71   ,6.07   ,5.26   ,3.57   ,5.00   ,8.65   ,7.44
200612   ,4.74   ,5.93   ,6.14   ,5.54   ,5.56   ,0.45   ,4.79   ,2.33   ,3.29   ,1.19   ,3.81   ,2.38   ,0.89   ,2.08  ,-0.01   ,5.98   ,2.48   ,1.35   ,5.25   ,5.47   ,3.86   ,4.48   ,5.12   ,5.13   ,3.38
200701   ,8.87   ,6.38   ,5.05   ,6.94  ,10.39   ,7.22   ,4.10   ,3.57   ,4.96   ,8.62   ,2.71   ,1.60   ,4.71   ,2.07   ,4.14   ,6.12   ,2.31  ,-1.36   ,4.09   ,9.57   ,0.13   ,0.13   ,2.47   ,3.18   ,7.52
200702   ,0.23   ,2.30   ,4.74   ,2.37   ,8.35   ,3.69  ,-0.22   ,1.42   ,3.65   ,3.77   ,4.31   ,1.94   ,1.23   ,0.84   ,3.14   ,3.10   ,0.32   ,2.30   ,1.13   ,4.78   ,3.80   ,0.85   ,0.96   ,0.00   ,0.90
200703   ,8.61  ,10.76   ,7.31   ,5.26  ,10.06   ,3.06   ,4.59   ,1.74   ,4.93   ,3.79   ,5.35   ,1.93   ,5.46   ,3.87   ,4.74   ,5.45   ,4.43   ,4.39   ,8.62   ,6.18   ,5.07   ,4.27   ,3.94   ,4.60   ,2.81
200704  ,12.42  ,14.38   ,9.98   ,9.67  ,16.65   ,7.25   ,6.81   ,5.29   ,8.40   ,9.56   ,4.21   ,3.66   ,8.82   ,4.45   ,5.90   ,3.88   ,6.83   ,6.30   ,5.21   ,6.46   ,5.12   ,5.54   ,5.26   ,3.32   ,3.86
200705   ,9.77   ,6.80  ,11.73   ,9.21  ,15.15   ,2.24   ,8.12   ,5.47   ,9.14  ,13.44   ,5.81   ,1.60   ,6.86   ,3.50   ,5.61   ,3.09   ,1.90   ,3.85   ,5.11   ,3.31   ,3.17   ,2.31   ,0.57   ,1.19   ,5.79
200706   ,4.68   ,9.09   ,7.27   ,9.76  ,15.22   ,1.39   ,2.73   ,2.91   ,9.20   ,5.74   ,2.49   ,4.96   ,4.28   ,3.46   ,4.13   ,4.25   ,2.91   ,2.50   ,6.28   ,5.78   ,5.16   ,1.58   ,0.66  ,-1.02   ,0.38
200707   ,4.61   ,4.84   ,8.10  ,12.93  ,11.18   ,5.02   ,0.11   ,1.41   ,5.03   ,5.36  ,-0.30   ,1.84   ,2.55   ,0.59   ,4.64  ,-3.58   ,0.84   ,1.64   ,4.14   ,3.30   ,0.70   ,1.46  ,-0.40   ,2.71   ,3.88
200708 ,-15.88 ,-14.94 ,-13.81 ,-13.46 ,-13.23 ,-15.64 ,-13.83 ,-11.80 ,-13.53 ,-12.38 ,-11.31  ,-9.68  ,-9.60  ,-8.61  ,-8.39 ,-10.17  ,-7.64  ,-6.15  ,-7.16  ,-6.81   ,1.10  ,-4.17  ,-3.46  ,-3.59  ,-7.19
200709  ,12.23   ,9.86  ,12.72  ,11.10  ,10.40   ,8.48  ,12.09  ,14.20   ,8.67   ,3.80  ,10.86  ,11.96  ,13.80   ,9.64   ,9.99  ,13.49   ,7.77   ,4.56  ,12.10   ,9.20  ,16.35  ,14.17  ,11.31   ,9.71  ,12.35
200710   ,7.97   ,9.35  ,10.38  ,10.59   ,8.07   ,5.72   ,7.08   ,9.26   ,7.65   ,2.97   ,9.20   ,3.95   ,7.08   ,1.38   ,2.93  ,13.60   ,7.70   ,8.65   ,9.32   ,8.14   ,6.40   ,7.31   ,4.72   ,4.98  ,12.03
200711  ,-5.26  ,-6.25  ,-5.99  ,-6.16  ,-4.35 ,-10.96  ,-8.06  ,-9.59 ,-10.07  ,-8.59 ,-12.51  ,-8.43  ,-8.81  ,-4.51  ,-6.26  ,-9.45  ,-5.88 ,-10.08  ,-7.95  ,-5.11  ,-6.51  ,-4.64  ,-5.78  ,-7.21  ,-5.15
200712  ,-5.40  ,-5.33  ,-1.99  ,-4.29  ,-0.43  ,-3.73  ,-2.91   ,1.95  ,-1.02  ,-0.27  ,-2.17   ,0.95   ,1.74  ,-1.06  ,-1.66  ,-5.31  ,-0.50  ,-0.06  ,-2.05  ,-0.23  ,-0.07   ,1.45  ,-0.39  ,-1.13  ,-0.82
200801 ,-13.69 ,-14.14 ,-14.36 ,-11.30 ,-11.72 ,-17.88 ,-14.98 ,-14.46 ,-15.46 ,-15.94 ,-18.95 ,-16.85 ,-17.18 ,-11.70 ,-13.68 ,-16.66 ,-11.36 ,-10.52 ,-14.38  ,-9.01 ,-10.75 ,-10.06  ,-9.99 ,-10.25 ,-10.84
200802   ,4.78   ,1.42   ,4.94   ,2.70   ,4.53   ,7.78   ,8.47   ,3.47   ,3.08   ,7.80   ,1.42   ,9.45   ,1.44   ,9.26   ,4.78  ,11.59   ,4.30   ,6.24   ,2.77   ,4.42   ,7.09   ,8.18   ,2.03   ,0.79  ,-0.41
200803 ,-14.02 ,-12.91 ,-10.94 ,-10.00  ,-8.04 ,-13.49 ,-12.03  ,-9.18  ,-8.81  ,-9.74 ,-11.16  ,-8.64  ,-8.55  ,-7.76  ,-8.56  ,-6.61  ,-5.81  ,-3.79  ,-6.60  ,-6.53  ,-6.19  ,-7.23  ,-2.09  ,-1.02  ,-4.86
200804   ,6.84   ,5.10   ,8.26   ,3.61   ,3.42   ,7.24   ,4.58   ,7.61   ,5.45   ,3.39   ,5.19   ,1.32   ,6.68   ,4.45   ,7.10   ,8.55   ,7.92   ,5.22   ,8.73   ,7.40   ,5.41   ,7.16   ,5.09   ,8.21   ,6.86
200805  ,12.14  ,11.89   ,9.67   ,9.20   ,5.93   ,8.22   ,1.55   ,6.92   ,3.67   ,2.10   ,4.92   ,4.39   ,9.63  ,-1.58  ,-0.97   ,5.48  ,-2.03   ,3.79   ,3.29   ,2.74   ,4.08   ,1.38   ,4.36  ,-0.11   ,3.01
200806  ,-9.99 ,-10.46  ,-7.97  ,-7.25  ,-7.00 ,-13.55 ,-12.09  ,-8.94  ,-8.58  ,-9.29 ,-10.08 ,-10.90  ,-8.31  ,-6.19  ,-9.45  ,-8.16 ,-11.60 ,-11.72 ,-11.91 ,-12.83  ,-8.69  ,-9.57  ,-8.45 ,-10.27 ,-11.49
200807  ,-5.29  ,-7.98  ,-6.36  ,-6.96  ,-4.83  ,-6.68  ,-9.39  ,-6.75  ,-8.24  ,-5.76 ,-14.57  ,-9.67  ,-4.91  ,-7.45  ,-4.30  ,-5.27  ,-7.37  ,-6.18  ,-3.17  ,-3.27  ,-8.68  ,-3.30  ,-6.01  ,-0.37  ,-0.36
200808 ,-11.39 ,-13.34 ,-14.74 ,-14.22 ,-11.51  ,-9.06  ,-9.94 ,-10.29 ,-10.69 ,-11.22  ,-9.19  ,-9.83  ,-9.27 ,-12.04  ,-7.05  ,-5.62  ,-8.78  ,-7.66  ,-7.13 ,-11.95  ,-5.93  ,-7.66  ,-6.64  ,-5.71  ,-7.53
200809 ,-19.14 ,-17.82 ,-18.83 ,-19.01 ,-15.63 ,-20.44 ,-23.16 ,-22.17 ,-19.04 ,-20.63 ,-22.73 ,-18.65 ,-20.32 ,-18.16 ,-17.86 ,-18.13 ,-16.81 ,-20.51 ,-19.17 ,-25.28 ,-21.42 ,-16.51 ,-18.40 ,-13.41 ,-15.55
200810 ,-31.64 ,-35.30 ,-33.05 ,-29.96 ,-28.34 ,-33.30 ,-36.43 ,-33.95 ,-30.46 ,-33.13 ,-37.20 ,-39.66 ,-36.61 ,-29.62 ,-29.77 ,-38.75 ,-32.82 ,-33.64 ,-31.22 ,-28.70 ,-29.51 ,-28.53 ,-25.76 ,-23.53 ,-23.50
200811  ,-8.63  ,-7.39  ,-9.41  ,-7.52  ,-5.03 ,-12.95 ,-11.78  ,-5.23 ,-10.60   ,1.70  ,-7.28  ,-5.00  ,-4.29  ,-8.85  ,-6.78 ,-12.62 ,-13.72  ,-9.27 ,-11.66  ,-0.36  ,-9.81  ,-9.64  ,-3.47  ,-7.44  ,-0.52
200812   ,4.98  ,13.79   ,9.70  ,13.13  ,10.08   ,5.72  ,15.31  ,11.77  ,12.00  ,12.02   ,8.26  ,14.40   ,9.15  ,10.68  ,12.64   ,9.66  ,11.90  ,17.27  ,18.79  ,16.17   ,8.93  ,12.91  ,10.16  ,10.55  ,12.61
200901  ,-5.92  ,-7.54  ,-7.85  ,-6.13  ,-4.96  ,-6.54  ,-9.40  ,-6.66  ,-7.70  ,-5.51 ,-13.56  ,-6.18  ,-3.92 ,-11.11  ,-6.07  ,-6.62  ,-6.80  ,-5.56  ,-6.15  ,-5.36  ,-8.10 ,-12.20  ,-6.26  ,-6.70  ,-7.59
200902   ,1.39  ,-0.47  ,-1.10  ,-0.23  ,-0.87  ,-2.75  ,-0.60  ,-1.02  ,-7.73  ,-3.61   ,2.53  ,-2.97  ,-3.63 ,-11.77  ,-4.57   ,0.11  ,-2.89  ,-7.07  ,-5.64  ,-9.58  ,-2.18  ,-3.55  ,-4.58 ,-10.91  ,-8.83
200903  ,11.87  ,16.14  ,14.55  ,11.97   ,8.55  ,15.15  ,20.33  ,12.40  ,15.94   ,4.44  ,23.49   ,9.82  ,18.97  ,10.46   ,7.27  ,16.07  ,17.91  ,10.49  ,14.68   ,6.78  ,13.82  ,15.69  ,14.98  ,12.88  ,13.27
200904  ,22.21  ,25.98  ,18.96  ,20.11  ,18.83  ,20.63  ,21.15  ,19.00  ,20.53  ,14.41  ,26.58  ,21.08  ,15.39  ,29.57  ,16.13  ,22.74  ,24.12  ,19.85  ,16.41  ,21.22  ,14.79  ,18.63  ,18.87  ,13.67  ,12.82
200905  ,36.20  ,33.37  ,32.12  ,34.17  ,28.63  ,27.40  ,39.15  ,26.78  ,24.06  ,35.26  ,26.78  ,33.14  ,26.31  ,34.91  ,29.45  ,22.94  ,27.25  ,26.53  ,24.35  ,35.94  ,18.22  ,19.23  ,18.76  ,20.14  ,24.89
200906   ,2.88   ,1.72   ,1.74   ,4.58   ,2.86   ,8.88   ,0.08   ,3.21  ,-3.45  ,-0.42   ,3.49   ,1.25   ,0.75  ,-0.76   ,0.40   ,4.04   ,1.96   ,2.72   ,0.65  ,-0.44   ,5.67   ,3.94   ,0.96   ,2.00   ,3.19
200907  ,10.70  ,14.43  ,15.82  ,12.70  ,17.27   ,5.90   ,8.32   ,8.71  ,16.26  ,17.36   ,7.27  ,13.03  ,14.23  ,10.48  ,17.22  ,13.05   ,9.99  ,10.14  ,15.21  ,17.04  ,12.69   ,9.08  ,13.58  ,12.79  ,13.70
200908   ,9.58   ,9.02   ,8.52  ,15.53  ,10.70   ,0.69   ,7.60   ,9.74   ,3.05   ,0.73   ,6.85   ,4.58   ,5.22   ,1.19   ,0.91   ,7.39   ,3.47   ,4.71   ,2.57  ,-1.73   ,1.86   ,4.28   ,1.70  ,-2.65  ,-4.49
200909  ,16.11  ,14.30  ,14.26  ,13.60  ,15.27   ,6.37   ,9.63   ,6.25  ,10.65   ,6.27   ,3.11   ,8.96   ,6.61   ,8.47   ,8.10   ,6.13   ,7.64   ,9.24   ,5.64   ,6.95   ,7.99   ,8.06   ,6.95  ,10.45   ,8.97
200910   ,4.58   ,6.21   ,3.15   ,5.94   ,5.56   ,5.34   ,2.74   ,1.71   ,4.64   ,3.54  ,-1.14   ,3.13   ,2.60   ,1.08   ,2.45   ,1.51   ,1.60   ,3.55   ,2.84   ,0.68  ,-0.21   ,0.79   ,0.81   ,3.06   ,3.12
200911   ,7.09   ,4.22   ,5.30   ,3.07   ,4.78   ,9.10   ,3.69   ,0.83   ,4.44   ,4.96   ,3.21   ,3.86   ,7.36   ,2.67   ,1.88   ,2.55   ,5.63   ,2.88   ,3.66  ,-0.01   ,2.40   ,4.64   ,2.49  ,-0.66  ,-2.58
200912  ,-2.61  ,-0.97  ,-1.54   ,0.84   ,0.34  ,-1.29   ,3.70   ,0.04   ,3.60   ,3.99   ,1.79   ,4.34   ,2.49   ,3.40   ,2.58   ,5.40   ,3.66   ,3.68   ,5.45   ,2.79   ,1.99   ,2.20   ,2.83   ,4.31   ,3.35
201001  ,-0.72   ,2.04  ,-0.68   ,1.60   ,0.90  ,-2.23  ,-1.49  ,-1.74  ,-2.54  ,-1.84  ,-4.17  ,-3.48  ,-4.52  ,-4.73  ,-3.80  ,-5.94  ,-6.04  ,-5.63  ,-6.96  ,-4.60  ,-4.32  ,-7.33  ,-5.52  ,-8.19  ,-5.19
201002  ,-0.51  ,-1.94  ,-1.27  ,-0.39  ,-0.44  ,-1.17   ,1.01  ,-1.34  ,-0.69   ,2.36   ,1.70   ,1.18   ,0.59   ,0.80   ,0.95   ,3.81   ,2.20   ,0.44   ,1.85   ,0.62   ,1.65   ,0.65   ,2.12   ,4.57   ,4.06
201003   ,2.62   ,5.51   ,9.59   ,6.78   ,6.96   ,9.84   ,3.36   ,9.27   ,7.59   ,7.06   ,5.81   ,8.36   ,9.33   ,7.25   ,8.96   ,7.62   ,6.36   ,9.71   ,7.76  ,12.61   ,6.96   ,5.84  ,10.07   ,7.59   ,7.24
201004   ,3.44   ,7.97   ,3.34   ,5.13   ,6.93   ,4.53   ,3.06   ,9.70   ,2.51   ,2.18   ,4.94   ,2.40   ,5.53   ,3.59   ,2.72   ,1.26   ,5.65   ,3.22   ,2.37   ,7.76  ,-0.38   ,2.31   ,0.91  ,-1.48  ,-0.06
201005 ,-18.17 ,-17.37 ,-16.04 ,-16.21 ,-15.80 ,-17.47 ,-14.25 ,-13.99 ,-14.38 ,-14.54 ,-13.41 ,-11.89 ,-16.40 ,-10.61 ,-13.90 ,-12.99 ,-12.07 ,-11.26 ,-11.99 ,-11.27 ,-13.30 ,-11.14  ,-9.96 ,-11.19  ,-8.29
201006  ,-6.18  ,-6.10  ,-5.29  ,-4.70  ,-4.22  ,-1.57  ,-2.34  ,-4.54  ,-2.36  ,-1.10  ,-0.51   ,1.19  ,-2.81  ,-2.53   ,1.89  ,-2.39   ,1.85  ,-3.56  ,-2.13   ,0.61   ,0.49  ,-0.07   ,0.42  ,-0.96   ,2.64
201007  ,14.35  ,13.10  ,18.40  ,12.85  ,12.13   ,6.29   ,9.51   ,8.61   ,6.35   ,7.33   ,8.06  ,10.28   ,8.80   ,6.85   ,7.90   ,9.20   ,9.39  ,10.81  ,11.00  ,11.69   ,7.11   ,9.46   ,9.03  ,10.22   ,8.60
201008  ,-1.05  ,-0.24  ,-3.45   ,0.49   ,0.15   ,3.37   ,0.42  ,-1.94  ,-1.91  ,-1.92  ,-2.27   ,0.71  ,-0.65   ,0.56  ,-0.80   ,1.28   ,0.30  ,-0.67  ,-1.08   ,1.88  ,-0.01  ,-0.17   ,0.32   ,0.97  ,-1.23
201009  ,19.45  ,15.69  ,20.21  ,21.11  ,15.96  ,17.54  ,16.68  ,17.09  ,13.23  ,13.05  ,12.87  ,15.43  ,13.46  ,15.54  ,10.51  ,12.52  ,16.05  ,10.81  ,15.10  ,14.31  ,11.50  ,12.74   ,9.84  ,12.34  ,14.04
201010   ,7.13  ,10.77   ,9.27   ,8.19   ,8.76   ,4.76   ,6.90   ,5.25   ,4.85   ,3.91   ,7.76   ,5.86   ,2.20   ,2.94   ,2.78   ,4.37   ,5.33   ,6.80   ,1.82   ,3.90   ,5.36   ,3.67   ,2.88   ,3.19   ,3.67
201011  ,-3.02   ,4.85  ,-2.39   ,1.84   ,1.03  ,-1.68  ,-1.74  ,-0.91  ,-0.20  ,-0.75  ,-0.86  ,-0.55   ,1.34   ,0.53   ,1.30  ,-1.76   ,0.03  ,-1.62  ,-1.21  ,-1.71   ,0.12  ,-1.00  ,-1.49  ,-2.17   ,1.41
201012  ,10.18  ,17.41  ,13.30  ,14.50   ,9.92   ,7.46   ,9.04   ,8.52   ,6.58   ,6.35   ,3.62   ,7.08  ,12.14  ,12.84   ,5.60   ,6.83  ,11.68   ,8.98   ,7.05   ,4.10   ,8.76   ,5.36   ,4.62   ,5.94   ,6.49
201101  ,-0.61   ,4.26  ,-0.27   ,0.81   ,1.12  ,-1.51  ,-1.37  ,-1.50  ,-2.09   ,0.83  ,-1.89  ,-4.75   ,0.15  ,-2.06   ,1.93  ,-2.48  ,-5.18  ,-1.04  ,-3.93   ,2.33  ,-0.15  ,-1.46  ,-0.22  ,-1.42  ,-0.52
201102   ,1.02   ,3.21   ,4.29   ,2.59   ,0.76  ,-0.86  ,-0.31  ,-0.04  ,-3.00  ,-1.61  ,-0.26  ,-1.50  ,-4.08  ,-1.46  ,-1.60   ,0.65   ,0.70  ,-2.60   ,0.00  ,-3.42  ,-0.09   ,0.34  ,-0.17  ,-2.81  ,-4.02
201103  ,-0.23   ,0.99  ,-1.87   ,0.71   ,1.04   ,2.57   ,4.51  ,-0.30   ,0.95   ,0.20  ,-0.49   ,3.77   ,1.89   ,1.47   ,1.59   ,3.01   ,2.96   ,2.27   ,1.51   ,0.74   ,1.20   ,3.08   ,2.33   ,1.87   ,3.45
201104   ,4.05   ,1.74   ,6.96   ,5.26   ,4.21   ,2.79   ,3.54   ,3.15   ,6.35   ,3.98   ,4.86   ,2.98   ,2.64   ,5.82   ,3.10   ,2.64   ,5.13   ,5.47   ,4.50   ,5.71   ,5.08   ,6.70   ,4.34   ,4.45   ,1.70
201105  ,-7.83  ,-7.57  ,-6.52  ,-7.33  ,-4.67  ,-7.47  ,-4.98  ,-4.69  ,-4.87  ,-4.04  ,-5.71  ,-4.06  ,-3.38  ,-2.36  ,-3.75  ,-4.43  ,-3.14  ,-1.80  ,-2.73   ,1.54  ,-2.28  ,-2.10  ,-1.61  ,-2.43  ,-1.30
201106 ,-10.42  ,-8.90  ,-7.26  ,-7.79  ,-6.90  ,-4.35  ,-2.98  ,-5.45  ,-4.23  ,-3.52 ,-10.14  ,-2.02  ,-5.39  ,-3.11  ,-3.24  ,-4.85  ,-1.17  ,-4.40  ,-1.93  ,-4.29  ,-4.47  ,-1.26  ,-0.64  ,-4.75  ,-4.09
