
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
200510  -3.90  -5.61  -1.67  -6.82  -4.92  -4.86  -1.96  -4.60  -1.78   0.74
200511   1.25   0.55   1.41   1.64  -1.61   0.70   2.34  -1.08   2.52   8.18
200512   7.04   7.13   7.60   9.57   5.44   6.17   6.72   5.51   7.48  -2.25
200601   6.42   5.83   2.47  15.47   5.25  11.20   1.47  11.29   3.18  13.75
200602   3.42   2.94   1.68   4.50   2.17   5.71   2.80   5.98   2.79  -2.71
200603   8.25   9.65  10.11   6.21   7.20   7.32   9.65   7.34   9.47  10.13
200604   5.55   2.89   8.28   0.67   2.52   1.73   9.65   1.76   7.91   5.15
200605  -5.88  -7.72  -5.49  -4.50  -7.38  -5.66  -5.47  -5.69  -6.08  -3.61
200606  -1.72   0.54  -3.79   2.02  -0.67   1.17  -4.45   1.79  -3.79   4.05
200607  -0.33   4.04  -2.36   1.44   3.95   3.98  -2.16   4.64  -2.26  -2.89
200608   4.36   4.60   4.70   1.83   4.71   2.36   5.55   2.40   5.94  -5.19
200609  -1.83   0.61  -3.85  -0.76   1.14   0.69  -3.59  -0.31  -3.33  -6.22
200610   4.38   9.41   1.04   8.01   5.35   8.05   0.76   7.80   1.77   8.35
200611   4.19   0.87   2.68   8.11   1.50   3.81   2.84   3.57   3.92   4.20
200612   3.33   4.99   2.26   3.39   4.07   2.63   2.80   2.71   2.86  -0.54
200701   3.25   2.14   5.59   5.08   2.11   1.66   1.52   1.53   4.29 -99.99
200702   0.69   0.69  -0.38   0.80  -1.56   2.86   1.41   2.95  -1.17 -99.99
200703   6.22   5.15   5.50   6.13   1.93   6.51   3.37   6.55   3.59 -99.99
200704   8.08   1.99  10.13  10.33   1.74   3.75   6.68   4.93   5.97 -99.99
200705   5.70   3.20   7.70   7.78   2.53   5.25   2.51   4.62   2.82 -99.99
200706  -0.09  -3.07   2.39   1.57  -3.82  -0.12  -2.22  -0.63   0.84 -99.99
200707   0.20  -7.61   2.61   1.45  -4.79  -6.19  -0.69  -4.83  -1.26 -99.99
200708   4.14   1.56   9.76   7.51  -1.26  -3.69  -2.86  -3.59  -2.28 -99.99
200709  11.27   6.44  13.50  13.13   8.24   7.46   7.36   7.54   8.03 -99.99
200710   3.45  -4.59   3.36   2.29  -0.92  -4.90   3.81  -3.45   2.25 -99.99
200711  -3.25  -8.92  -1.41  -1.56  -7.27  -8.98  -9.91  -7.21 -10.32 -99.99
200712  -2.84  -5.95  -3.05  -3.58  -3.35  -5.38  -5.12  -3.77  -3.31 -99.99
200801  -7.51  -5.91  -6.95  -7.19  -7.28  -8.08  -7.32  -4.10  -6.94  -0.56
200802   3.72   2.11   2.86   7.89   2.48   2.76   3.08   4.11   2.94   3.16
