,Mkt-RF,SMB,HML,RF,Year,Month,Day
22638,0.31,0.29,0.0,0.0,2012,1,12
22639,-0.52,-0.24,-0.43,0.0,2012,1,13
22640,0.36,-0.09,-0.75,0.0,2012,1,17
22641,1.22,0.56,0.19,0.0,2012,1,18
22642,0.51,-0.14,-0.21,0.0,2012,1,19
22643,0.03,0.24,0.65,0.0,2012,1,20
22644,0.02,-0.3,0.16,0.0,2012,1,23
22645,0.0,0.82,-0.32,0.0,2012,1,24
22646,0.91,0.11,-0.8,0.0,2012,1,25
22647,-0.59,0.22,-0.45,0.0,2012,1,26
22648,0.01,0.81,-0.13,0.0,2012,1,27
22649,-0.31,-0.44,-0.29,0.0,2012,1,30
22650,-0.05,-0.05,0.01,0.0,2012,1,31
22651,1.1,1.09,0.38,0.0,2012,2,1
22652,0.17,0.39,0.01,0.0,2012,2,2
22653,1.58,0.58,0.38,0.0,2012,2,3
22654,-0.05,-0.25,-0.21,0.0,2012,2,6
22655,0.16,-0.27,-0.09,0.0,2012,2,7
22656,0.25,-0.14,0.46,0.0,2012,2,8
22657,0.15,-0.36,-0.31,0.0,2012,2,9
22658,-0.75,-0.61,-0.05,0.0,2012,2,10
22659,0.75,0.6,-0.06,0.0,2012,2,13
22660,-0.09,-0.39,-0.36,0.0,2012,2,14
22661,-0.5,-0.29,0.09,0.0,2012,2,15
22662,1.27,0.68,0.33,0.0,2012,2,16
22663,0.16,-0.31,0.51,0.0,2012,2,17
22664,-0.05,-0.66,0.26,0.0,2012,2,21
22665,-0.39,-0.38,-0.66,0.0,2012,2,22
22666,0.56,0.92,-0.03,0.0,2012,2,23
22667,0.15,-0.46,-0.64,0.0,2012,2,24
22668,0.14,-0.22,0.37,0.0,2012,2,27
22669,0.28,-0.62,-0.11,0.0,2012,2,28
22670,-0.55,-1.02,0.16,0.0,2012,2,29
22671,0.64,-0.23,0.06,0.0,2012,3,1
22672,-0.46,-1.25,-0.06,0.0,2012,3,2
22673,-0.4,0.46,0.28,0.0,2012,3,5
22674,-1.62,-0.31,-0.36,0.0,2012,3,6
22675,0.8,0.3,0.28,0.0,2012,3,7
22676,1.07,0.36,-0.25,0.0,2012,3,8
22677,0.49,0.9,0.16,0.0,2012,3,9
22678,-0.07,-0.21,-0.07,0.0,2012,3,12
22679,1.86,0.08,0.97,0.0,2012,3,13
22680,-0.23,-0.63,-0.2,0.0,2012,3,14
22681,0.67,0.27,0.51,0.0,2012,3,15
22682,0.06,-0.28,0.37,0.0,2012,3,16
22683,0.41,0.53,-0.04,0.0,2012,3,19
22684,-0.39,-0.64,0.3,0.0,2012,3,20
22685,-0.1,0.3,-0.41,0.0,2012,3,21
22686,-0.74,-0.13,-0.45,0.0,2012,3,22
22687,0.39,0.56,0.36,0.0,2012,3,23
22688,1.45,0.47,-0.21,0.0,2012,3,26
22689,-0.3,-0.34,-0.34,0.0,2012,3,27
22690,-0.52,-0.03,0.5,0.0,2012,3,28
22691,-0.16,-0.03,-0.27,0.0,2012,3,29
22692,0.28,-0.71,-0.04,0.0,2012,3,30
22693,0.77,0.36,0.07,0.0,2012,4,2
22694,-0.34,-0.29,-0.28,0.0,2012,4,3
22695,-1.11,-0.57,-0.04,0.0,2012,4,4
22696,-0.03,-0.1,-0.42,0.0,2012,4,5
22697,-1.21,-0.45,-0.08,0.0,2012,4,9
22698,-1.85,-0.41,0.09,0.0,2012,4,10
22699,0.85,0.77,0.27,0.0,2012,4,11
22700,1.44,0.06,0.29,0.0,2012,4,12
22701,-1.25,-0.14,-0.75,0.0,2012,4,13
22702,-0.09,0.15,0.82,0.0,2012,4,16
22703,1.55,0.06,-0.21,0.0,2012,4,17
22704,-0.43,-0.5,-0.45,0.0,2012,4,18
22705,-0.57,-0.02,0.25,0.0,2012,4,19
22706,0.11,0.54,-0.1,0.0,2012,4,20
22707,-0.95,-0.56,0.15,0.0,2012,4,23
22708,0.29,0.26,0.91,0.0,2012,4,24
22709,1.44,0.4,-0.98,0.0,2012,4,25
22710,0.75,-0.02,-0.06,0.0,2012,4,26
22711,0.35,0.69,-0.25,0.0,2012,4,27
22712,-0.49,-0.57,0.0,0.0,2012,4,30
22713,0.48,-0.86,0.41,0.0,2012,5,1
22714,-0.15,0.72,-0.67,0.0,2012,5,2
22715,-0.92,-0.62,0.01,0.0,2012,5,3
22716,-1.62,-0.26,0.18,0.0,2012,5,4
22717,0.04,0.14,0.46,0.0,2012,5,7
22718,-0.41,0.33,0.32,0.0,2012,5,8
22719,-0.62,0.16,-0.24,0.0,2012,5,9
22720,0.29,0.06,0.56,0.0,2012,5,10
22721,-0.29,0.27,-1.07,0.0,2012,5,11
22722,-1.14,-0.06,-0.16,0.0,2012,5,14
22723,-0.52,0.51,-0.21,0.0,2012,5,15
22724,-0.44,-0.16,-0.44,0.0,2012,5,16
22725,-1.64,-0.48,0.38,0.0,2012,5,17
22726,-0.8,-0.13,0.07,0.0,2012,5,18
22727,1.69,0.65,-1.1,0.0,2012,5,21
22728,0.0,-0.91,0.35,0.0,2012,5,22
22729,0.26,0.5,-0.23,0.0,2012,5,23
22730,0.16,-0.03,0.18,0.0,2012,5,24
22731,-0.16,0.24,-0.14,0.0,2012,5,25
22732,1.14,0.16,-0.02,0.0,2012,5,29
22733,-1.47,-0.27,-0.32,0.0,2012,5,30
22734,-0.23,0.16,0.53,0.0,2012,5,31
22735,-2.6,-0.53,0.06,0.0,2012,6,1
22736,-0.05,0.14,-0.59,0.0,2012,6,4
22737,0.68,0.24,0.17,0.0,2012,6,5
22738,2.32,0.04,0.28,0.0,2012,6,6
22739,-0.1,-0.47,0.21,0.0,2012,6,7
22740,0.85,0.2,0.05,0.0,2012,6,8
22741,-1.41,-0.86,-0.1,0.0,2012,6,11
22742,1.16,0.11,0.11,0.0,2012,6,12
22743,-0.77,-0.51,0.27,0.0,2012,6,13
22744,1.04,0.19,0.32,0.0,2012,6,14
22745,1.07,0.09,-0.03,0.0,2012,6,15
22746,0.21,0.12,-0.87,0.0,2012,6,18
22747,1.09,0.69,0.28,0.0,2012,6,19
22748,-0.14,-0.11,0.17,0.0,2012,6,20
22749,-2.26,-0.19,0.18,0.0,2012,6,21
22750,0.79,0.64,0.18,0.0,2012,6,22
22751,-1.63,0.1,-0.28,0.0,2012,6,25
22752,0.52,-0.11,0.03,0.0,2012,6,26
22753,0.92,0.39,0.47,0.0,2012,6,27
22754,-0.24,0.19,0.31,0.0,2012,6,28
22755,2.55,0.36,-0.61,0.0,2012,6,29
22756,0.33,0.73,-0.06,0.0,2012,7,2
22757,0.76,0.65,0.07,0.0,2012,7,3
22758,-0.36,0.57,-0.84,0.0,2012,7,5
22759,-0.99,-0.38,0.39,0.0,2012,7,6
22760,-0.23,-0.23,-0.22,0.0,2012,7,9
22761,-0.84,-0.36,0.33,0.0,2012,7,10
22762,-0.09,-0.41,0.78,0.0,2012,7,11
22763,-0.5,0.25,-0.72,0.0,2012,7,12
22764,1.62,-0.39,0.56,0.0,2012,7,13
22765,-0.31,-0.37,-0.2,0.0,2012,7,16
22766,0.67,-0.56,0.29,0.0,2012,7,17
22767,0.71,0.25,-0.82,0.0,2012,7,18
22768,0.27,-0.37,-0.95,0.0,2012,7,19
22769,-1.06,-0.36,0.08,0.0,2012,7,20
22770,-1.02,-0.68,0.19,0.0,2012,7,23
22771,-0.99,-0.57,0.3,0.0,2012,7,24
22772,-0.01,0.26,0.0,0.0,2012,7,25
22773,1.53,-0.88,0.34,0.0,2012,7,26
22774,1.96,0.55,0.07,0.0,2012,7,27
22775,-0.13,-0.4,0.23,0.0,2012,7,30
22776,-0.47,-0.04,0.2,0.0,2012,7,31
22777,-0.5,-1.58,0.36,0.0,2012,8,1
22778,-0.69,0.28,-0.34,0.0,2012,8,2
22779,1.99,0.54,0.51,0.0,2012,8,3
22780,0.34,0.57,0.02,0.0,2012,8,6
22781,0.64,0.34,0.08,0.0,2012,8,7
22782,0.09,-0.24,0.63,0.0,2012,8,8
22783,0.12,0.36,0.04,0.0,2012,8,9
22784,0.17,-0.35,-0.05,0.0,2012,8,10
22785,-0.14,-0.14,0.02,0.0,2012,8,13
22786,-0.03,-0.43,-0.03,0.0,2012,8,14
22787,0.27,0.73,-0.06,0.0,2012,8,15
22788,0.75,0.45,-0.16,0.0,2012,8,16
22789,0.27,0.61,0.11,0.0,2012,8,17
22790,-0.06,-0.47,0.58,0.0,2012,8,20
22791,-0.31,0.1,0.43,0.0,2012,8,21
22792,0.0,-0.43,-0.35,0.0,2012,8,22
22793,-0.78,0.0,-0.35,0.0,2012,8,23
22794,0.61,-0.25,-0.03,0.0,2012,8,24
22795,-0.06,0.13,-0.1,0.0,2012,8,27
22796,0.01,0.59,-0.11,0.0,2012,8,28
22797,0.15,0.25,0.11,0.0,2012,8,29
22798,-0.8,-0.44,-0.04,0.0,2012,8,30
22799,0.52,-0.1,-0.03,0.0,2012,8,31
22800,0.08,1.0,-0.19,0.0,2012,9,4
22801,-0.05,-0.09,0.36,0.0,2012,9,5
22802,2.07,-0.13,0.33,0.0,2012,9,6
22803,0.45,-0.04,0.76,0.0,2012,9,7
22804,-0.57,0.33,-0.07,0.0,2012,9,10
22805,0.28,0.0,0.51,0.0,2012,9,11
22806,0.27,0.14,0.28,0.0,2012,9,12
22807,1.56,-0.42,0.53,0.0,2012,9,13
22808,0.54,0.51,0.46,0.0,2012,9,14
22809,-0.42,-0.16,-0.71,0.0,2012,9,17
22810,-0.15,0.0,-0.22,0.0,2012,9,18
22811,0.18,-0.14,0.03,0.0,2012,9,19
22812,-0.13,-0.43,-0.12,0.0,2012,9,20
22813,0.04,0.5,-0.01,0.0,2012,9,21
22814,-0.26,-0.18,0.35,0.0,2012,9,24
22815,-1.11,-0.31,-0.33,0.0,2012,9,25
22816,-0.57,-0.03,0.01,0.0,2012,9,26
22817,0.99,0.23,-0.13,0.0,2012,9,27
22818,-0.46,-0.29,-0.23,0.0,2012,9,28
22819,0.26,0.08,0.22,0.0,2012,10,1
22820,0.1,-0.15,0.25,0.0,2012,10,2
22821,0.36,-0.64,-0.03,0.0,2012,10,3
22822,0.76,-0.21,0.7,0.0,2012,10,4
22823,-0.03,-0.16,0.23,0.0,2012,10,5
22824,-0.36,-0.24,0.19,0.0,2012,10,8
22825,-1.05,-0.31,0.33,0.0,2012,10,9
22826,-0.58,0.41,0.28,0.0,2012,10,10
22827,0.11,0.25,0.62,0.0,2012,10,11
22828,-0.34,-0.3,-0.87,0.0,2012,10,12
22829,0.79,-0.16,0.12,0.0,2012,10,15
22830,1.0,-0.24,-0.22,0.0,2012,10,16
22831,0.49,0.14,1.05,0.0,2012,10,17
22832,-0.31,-0.59,0.24,0.0,2012,10,18
22833,-1.68,-0.41,0.46,0.0,2012,10,19
22834,0.01,-0.05,0.18,0.0,2012,10,22
22835,-1.29,0.99,-0.49,0.0,2012,10,23
22836,-0.28,-0.13,0.41,0.0,2012,10,24
22837,0.27,0.2,0.03,0.0,2012,10,25
22838,-0.07,-0.13,-0.43,0.0,2012,10,26
22839,0.14,0.5,0.37,0.0,2012,10,31
22840,1.19,0.18,0.14,0.0,2012,11,1
22841,-1.04,-0.54,0.24,0.0,2012,11,2
22842,0.28,0.43,-0.22,0.0,2012,11,5
22843,0.8,-0.07,0.53,0.0,2012,11,6
22844,-2.31,-0.03,-1.34,0.0,2012,11,7
22845,-1.24,-0.26,0.44,0.0,2012,11,8
22846,0.15,0.01,-0.11,0.0,2012,11,9
22847,0.0,-0.16,0.02,0.0,2012,11,12
22848,-0.4,-0.2,-0.29,0.0,2012,11,13
22849,-1.4,-0.34,-0.19,0.0,2012,11,14
22850,-0.24,-0.41,0.22,0.0,2012,11,15
22851,0.58,0.06,0.07,0.0,2012,11,16
22852,1.98,0.23,-0.06,0.0,2012,11,19
22853,0.11,-0.06,0.17,0.0,2012,11,20
22854,0.31,0.37,-0.15,0.0,2012,11,21
22855,1.28,-0.16,0.08,0.0,2012,11,23
22856,-0.14,0.54,-0.18,0.0,2012,11,26
22857,-0.43,0.45,-0.2,0.0,2012,11,27
22858,0.83,0.04,-0.31,0.0,2012,11,28
22859,0.54,0.7,0.0,0.0,2012,11,29
22860,0.02,-0.16,0.28,0.0,2012,11,30
22861,-0.46,0.3,0.24,0.001,2012,12,3
22862,-0.16,0.36,-0.03,0.001,2012,12,4
22863,0.17,-0.68,0.88,0.001,2012,12,5
22864,0.31,-0.17,-0.11,0.001,2012,12,6
22865,0.27,-0.41,0.29,0.001,2012,12,7
22866,0.11,0.45,-0.05,0.001,2012,12,10
22867,0.68,0.45,-0.08,0.001,2012,12,11
22868,-0.02,-0.72,0.52,0.001,2012,12,12
22869,-0.58,0.09,0.07,0.001,2012,12,13
22870,-0.34,0.29,0.23,0.001,2012,12,14
22871,1.16,-0.07,0.62,0.001,2012,12,17
22872,1.2,0.3,0.08,0.001,2012,12,18
22873,-0.6,0.61,0.27,0.001,2012,12,19
22874,0.53,-0.25,0.75,0.001,2012,12,20
22875,-0.88,0.47,-0.27,0.001,2012,12,21
22876,-0.24,-0.19,-0.02,0.001,2012,12,24
22877,-0.54,-0.19,0.31,0.001,2012,12,26
22878,-0.11,0.0,-0.13,0.001,2012,12,27
22879,-1.0,0.46,0.03,0.001,2012,12,28
22880,1.71,0.39,-0.12,0.001,2012,12,31
22881,2.62,0.15,0.38,0.0,2013,1,2
22882,-0.14,0.11,0.04,0.0,2013,1,3
22883,0.55,0.12,0.36,0.0,2013,1,4
22884,-0.31,-0.1,-0.35,0.0,2013,1,7
22885,-0.27,0.05,0.0,0.0,2013,1,8
22886,0.34,0.27,-0.4,0.0,2013,1,9
22887,0.66,-0.65,0.49,0.0,2013,1,10
22888,0.02,0.09,-0.43,0.0,2013,1,11
22889,-0.06,0.03,-0.05,0.0,2013,1,14
22890,0.19,0.23,0.0,0.0,2013,1,15
22891,-0.04,-0.26,0.23,0.0,2013,1,16
22892,0.61,0.42,-0.1,0.0,2013,1,17
22893,0.29,0.03,-0.09,0.0,2013,1,18
22894,0.48,0.16,0.44,0.0,2013,1,22
22895,0.1,-0.31,-0.13,0.0,2013,1,23
22896,0.09,0.29,0.04,0.0,2013,1,24
22897,0.59,-0.14,-0.32,0.0,2013,1,25
22898,-0.14,0.41,0.15,0.0,2013,1,28
22899,0.36,-0.44,0.31,0.0,2013,1,29
22900,-0.38,-0.84,0.16,0.0,2013,1,30
22901,-0.08,0.7,0.17,0.0,2013,1,31
22902,0.99,0.07,0.24,0.0,2013,2,1
22903,-1.19,-0.13,-0.17,0.0,2013,2,4
22904,1.07,-0.07,0.14,0.0,2013,2,5
22905,0.15,0.28,0.14,0.0,2013,2,6
22906,-0.15,-0.04,0.02,0.0,2013,2,7
22907,0.58,0.01,-0.18,0.0,2013,2,8
22908,-0.08,-0.02,0.38,0.0,2013,2,11
22909,0.16,0.22,0.72,0.0,2013,2,12
22910,0.14,0.1,0.01,0.0,2013,2,13
22911,0.11,0.3,0.12,0.0,2013,2,14
22912,-0.11,0.04,-0.09,0.0,2013,2,15
22913,0.74,0.22,0.15,0.0,2013,2,19
22914,-1.36,-0.55,-0.61,0.0,2013,2,20
22915,-0.66,-0.28,-0.03,0.0,2013,2,21
22916,0.94,0.21,-0.04,0.0,2013,2,22
22917,-1.82,-0.18,-0.72,0.0,2013,2,25
22918,0.58,-0.17,0.04,0.0,2013,2,26
22919,1.29,-0.38,0.15,0.0,2013,2,27
22920,-0.05,0.11,-0.13,0.0,2013,2,28
22921,0.22,0.16,-0.3,0.0,2013,3,1
22922,0.47,-0.34,0.11,0.0,2013,3,4
22923,1.01,0.17,-0.17,0.0,2013,3,5
22924,0.18,0.06,0.47,0.0,2013,3,6
22925,0.27,0.17,0.43,0.0,2013,3,7
22926,0.52,0.38,-0.16,0.0,2013,3,8
22927,0.3,-0.33,0.26,0.0,2013,3,11
22928,-0.22,0.04,-0.18,0.0,2013,3,12
22929,0.2,0.18,0.14,0.0,2013,3,13
22930,0.58,0.37,0.4,0.0,2013,3,14
22931,-0.19,0.02,0.39,0.0,2013,3,15
22932,-0.5,0.14,-0.29,0.0,2013,3,18
22933,-0.24,-0.02,0.01,0.0,2013,3,19
22934,0.76,0.25,-0.01,0.0,2013,3,20
22935,-0.85,0.18,-0.26,0.0,2013,3,21
22936,0.62,-0.44,-0.25,0.0,2013,3,22
22937,-0.29,0.3,0.02,0.0,2013,3,25
22938,0.76,-0.39,-0.21,0.0,2013,3,26
22939,-0.02,0.14,-0.29,0.0,2013,3,27
22940,0.39,-0.27,-0.27,0.0,2013,3,28
22941,-0.57,-0.92,0.02,0.0,2013,4,1
22942,0.33,-0.89,-0.27,0.0,2013,4,2
22943,-1.16,-0.41,-0.11,0.0,2013,4,3
22944,0.42,0.19,0.26,0.0,2013,4,4
22945,-0.41,0.05,0.31,0.0,2013,4,5
22946,0.7,0.15,0.26,0.0,2013,4,8
22947,0.31,-0.41,0.17,0.0,2013,4,9
22948,1.28,0.63,-0.08,0.0,2013,4,10
22949,0.35,-0.23,-0.18,0.0,2013,4,11
22950,-0.28,-0.09,-0.45,0.0,2013,4,12
22951,-2.48,-1.44,-0.27,0.0,2013,4,15
22952,1.47,0.18,0.08,0.0,2013,4,16
22953,-1.46,-0.26,-0.52,0.0,2013,4,17
22954,-0.71,0.17,-0.03,0.0,2013,4,18
22955,0.97,0.08,0.1,0.0,2013,4,19
22956,0.45,-0.17,-0.13,0.0,2013,4,22
22957,1.11,0.47,0.61,0.0,2013,4,23
22958,0.06,0.35,1.15,0.0,2013,4,24
22959,0.49,0.17,-0.11,0.0,2013,4,25
22960,-0.2,-0.37,-0.24,0.0,2013,4,26
22961,0.67,0.09,-0.09,0.0,2013,4,29
22962,0.29,0.36,-0.01,0.0,2013,4,30
22963,-1.08,-1.39,-0.17,0.0,2013,5,1
22964,1.04,0.6,0.1,0.0,2013,5,2
22965,1.12,0.63,0.18,0.0,2013,5,3
22966,0.23,0.24,0.83,0.0,2013,5,6
22967,0.54,0.1,0.15,0.0,2013,5,7
22968,0.44,-0.25,0.15,0.0,2013,5,8
22969,-0.31,0.1,-0.25,0.0,2013,5,9
22970,0.54,0.43,-0.18,0.0,2013,5,10
22971,-0.02,-0.21,-0.04,0.0,2013,5,13
22972,1.1,0.13,0.27,0.0,2013,5,14
22973,0.51,-0.11,0.21,0.0,2013,5,15
22974,-0.5,0.15,-0.25,0.0,2013,5,16
22975,1.04,-0.02,0.31,0.0,2013,5,17
22976,-0.06,0.35,0.48,0.0,2013,5,20
22977,0.16,-0.11,-0.06,0.0,2013,5,21
22978,-0.92,-0.7,-0.14,0.0,2013,5,22
22979,-0.19,0.47,-0.11,0.0,2013,5,23
22980,-0.06,0.17,0.07,0.0,2013,5,24
22981,0.77,0.63,0.23,0.0,2013,5,28
22982,-0.7,-0.36,0.59,0.0,2013,5,29
22983,0.5,0.33,0.48,0.0,2013,5,30
22984,-1.31,0.52,-0.26,0.0,2013,5,31
22985,0.48,0.16,0.07,0.0,2013,6,3
22986,-0.55,-0.31,-0.15,0.0,2013,6,4
22987,-1.38,0.07,-0.24,0.0,2013,6,5
22988,0.89,0.18,0.21,0.0,2013,6,6
22989,1.3,-0.47,0.06,0.0,2013,6,7
22990,0.07,0.66,0.2,0.0,2013,6,10
22991,-1.04,0.02,-0.57,0.0,2013,6,11
22992,-0.82,0.02,-0.05,0.0,2013,6,12
22993,1.47,0.1,0.34,0.0,2013,6,13
22994,-0.59,-0.22,-0.57,0.0,2013,6,14
22995,0.74,-0.08,0.12,0.0,2013,6,17
22996,0.8,0.38,-0.08,0.0,2013,6,18
22997,-1.28,0.16,0.15,0.0,2013,6,19
22998,-2.45,0.02,0.4,0.0,2013,6,20
22999,0.13,0.22,-0.07,0.0,2013,6,21
23000,-1.19,0.1,-0.66,0.0,2013,6,24
23001,0.96,-0.02,0.81,0.0,2013,6,25
23002,0.92,-0.74,-0.16,0.0,2013,6,26
23003,0.77,0.82,0.37,0.0,2013,6,27
23004,-0.33,0.31,-0.13,0.0,2013,6,28
23005,0.71,0.79,-0.12,0.0,2013,7,1
23006,-0.1,0.0,0.05,0.0,2013,7,2
23007,0.11,0.19,-0.21,0.0,2013,7,3
23008,1.11,0.34,0.47,0.0,2013,7,5
23009,0.53,-0.18,0.04,0.0,2013,7,8
23010,0.74,0.04,0.3,0.0,2013,7,9
23011,0.06,0.36,-0.37,0.0,2013,7,10
23012,1.32,-0.09,-0.66,0.0,2013,7,11
23013,0.33,-0.02,0.2,0.0,2013,7,12
23014,0.2,0.49,0.33,0.0,2013,7,15
23015,-0.41,0.03,0.09,0.0,2013,7,16
23016,0.3,-0.03,0.19,0.0,2013,7,17
23017,0.54,0.01,0.96,0.0,2013,7,18
23018,0.09,-0.13,0.27,0.0,2013,7,19
23019,0.22,0.1,0.33,0.0,2013,7,22
23020,-0.15,0.1,0.3,0.0,2013,7,23
23021,-0.39,-0.28,-0.27,0.0,2013,7,24
23022,0.42,0.61,-0.36,0.0,2013,7,25
23023,0.02,-0.62,-0.29,0.0,2013,7,26
23024,-0.37,-0.3,-0.31,0.0,2013,7,29
23025,0.12,0.2,-0.5,0.0,2013,7,30
23026,0.09,0.14,0.13,0.0,2013,7,31
23027,1.4,0.05,0.09,0.0,2013,8,1
23028,0.2,-0.2,-0.32,0.0,2013,8,2
23029,-0.07,0.48,-0.15,0.0,2013,8,5
23030,-0.68,-0.33,-0.1,0.0,2013,8,6
23031,-0.42,-0.37,-0.01,0.0,2013,8,7
23032,0.47,0.0,0.04,0.0,2013,8,8
23033,-0.29,0.12,-0.19,0.0,2013,8,9
23034,-0.02,0.58,-0.23,0.0,2013,8,12
23035,0.2,-0.3,-0.05,0.0,2013,8,13
23036,-0.5,0.14,0.29,0.0,2013,8,14
23037,-1.47,-0.37,0.28,0.0,2013,8,15
23038,-0.26,0.04,0.13,0.0,2013,8,16
23039,-0.62,-0.19,-0.75,0.0,2013,8,19
23040,0.53,0.86,0.09,0.0,2013,8,20
23041,-0.59,-0.02,-0.43,0.0,2013,8,21
23042,0.93,0.52,0.07,0.0,2013,8,22
23043,0.38,-0.23,-0.15,0.0,2013,8,23
23044,-0.29,0.52,-0.48,0.0,2013,8,26
23045,-1.75,-0.72,-0.34,0.0,2013,8,27
23046,0.3,0.1,0.08,0.0,2013,8,28
23047,0.34,0.81,-0.44,0.0,2013,8,29
23048,-0.47,-1.14,-0.19,0.0,2013,8,30
23049,0.46,0.03,0.17,0.0,2013,9,3
23050,0.83,0.0,-0.18,0.0,2013,9,4
23051,0.19,0.15,0.41,0.0,2013,9,5
23052,0.0,0.03,0.02,0.0,2013,9,6
23053,1.09,0.47,-0.22,0.0,2013,9,9
23054,0.8,0.01,0.2,0.0,2013,9,10
23055,0.28,-0.24,0.04,0.0,2013,9,11
23056,-0.32,-0.23,-0.37,0.0,2013,9,12
23057,0.29,0.26,-0.05,0.0,2013,9,13
23058,0.49,-0.44,0.4,0.0,2013,9,16
23059,0.54,0.47,-0.13,0.0,2013,9,17
23060,1.1,-0.17,-0.47,0.0,2013,9,18
23061,-0.13,0.17,-0.63,0.0,2013,9,19
23062,-0.63,0.53,0.2,0.0,2013,9,20
23063,-0.45,0.46,-0.42,0.0,2013,9,23
23064,-0.13,0.53,0.02,0.0,2013,9,24
23065,-0.23,0.02,0.58,0.0,2013,9,25
23066,0.42,0.2,-0.72,0.0,2013,9,26
23067,-0.39,-0.02,-0.02,0.0,2013,9,27
23068,-0.49,0.52,0.01,0.0,2013,9,30
23069,0.9,0.41,-0.1,0.0,2013,10,1
23070,-0.1,-0.37,-0.07,0.0,2013,10,2
23071,-0.88,-0.19,0.19,0.0,2013,10,3
23072,0.74,-0.02,0.11,0.0,2013,10,4
23073,-0.95,-0.27,-0.01,0.0,2013,10,7
23074,-1.35,-0.48,0.79,0.0,2013,10,8
23075,-0.05,-0.44,0.62,0.0,2013,10,9
23076,2.23,0.16,-0.04,0.0,2013,10,10
23077,0.71,0.79,0.0,0.0,2013,10,11
23078,0.44,0.21,-0.09,0.0,2013,10,14
23079,-0.73,-0.21,0.03,0.0,2013,10,15
23080,1.37,-0.33,0.17,0.0,2013,10,16
23081,0.7,0.16,-0.06,0.0,2013,10,17
23082,0.72,0.27,0.13,0.0,2013,10,18
23083,-0.02,-0.11,0.01,0.0,2013,10,21
23084,0.5,-0.26,0.05,0.0,2013,10,22
23085,-0.51,0.16,-0.33,0.0,2013,10,23
23086,0.42,0.43,-0.3,0.0,2013,10,24
23087,0.33,-0.32,0.08,0.0,2013,10,25
23088,0.09,-0.04,0.06,0.0,2013,10,28
23089,0.54,-0.14,-0.06,0.0,2013,10,29
23090,-0.61,-0.78,0.47,0.0,2013,10,30
23091,-0.34,-0.08,-0.45,0.0,2013,10,31
23092,0.2,-0.67,0.23,0.0,2013,11,1
23093,0.47,0.77,-0.06,0.0,2013,11,4
23094,-0.23,-0.01,-0.25,0.0,2013,11,5
23095,0.27,-0.82,0.34,0.0,2013,11,6
23096,-1.46,-0.32,0.15,0.0,2013,11,7
23097,1.45,0.51,0.46,0.0,2013,11,8
23098,0.12,0.0,-0.13,0.0,2013,11,11
23099,-0.19,0.41,-0.7,0.0,2013,11,12
23100,0.9,0.11,-0.11,0.0,2013,11,13
23101,0.43,-0.58,0.3,0.0,2013,11,14
23102,0.43,0.08,-0.28,0.0,2013,11,15
23103,-0.5,-0.46,0.46,0.0,2013,11,18
23104,-0.27,-0.31,0.26,0.0,2013,11,19
23105,-0.33,0.26,0.04,0.0,2013,11,20
23106,0.97,0.78,-0.03,0.0,2013,11,21
23107,0.5,-0.05,0.08,0.0,2013,11,22
23108,-0.11,0.14,0.13,0.0,2013,11,25
23109,0.18,0.84,-0.42,0.0,2013,11,26
23110,0.3,0.34,-0.04,0.0,2013,11,27
23111,-0.02,0.28,-0.15,0.0,2013,11,29
23112,-0.31,-0.97,0.14,0.0,2013,12,2
23113,-0.34,-0.06,-0.09,0.0,2013,12,3
23114,-0.07,-0.22,0.29,0.0,2013,12,4
23115,-0.35,0.69,-0.65,0.0,2013,12,5
23116,1.02,-0.29,0.18,0.0,2013,12,6
23117,0.17,-0.42,0.01,0.0,2013,12,9
23118,-0.34,-0.58,0.23,0.0,2013,12,10
23119,-1.17,-0.33,0.06,0.0,2013,12,11
23120,-0.23,0.37,0.23,0.0,2013,12,12
23121,0.1,0.25,0.0,0.0,2013,12,13
23122,0.67,0.59,-0.13,0.0,2013,12,16
23123,-0.26,0.24,-0.08,0.0,2013,12,17
23124,1.55,-0.48,0.05,0.0,2013,12,18
23125,-0.1,-0.56,0.24,0.0,2013,12,19
23126,0.69,1.3,-0.29,0.0,2013,12,20
23127,0.62,0.5,-0.01,0.0,2013,12,23
23128,0.34,0.1,0.09,0.0,2013,12,24
23129,0.44,-0.31,-0.31,0.0,2013,12,26
23130,-0.05,-0.07,0.24,0.0,2013,12,27
23131,0.0,0.03,-0.31,0.0,2013,12,30
23132,0.44,-0.18,0.09,0.0,2013,12,31
23133,-0.88,-0.28,0.18,0.0,2014,1,2
23134,0.03,0.36,0.04,0.0,2014,1,3
23135,-0.34,-0.57,0.29,0.0,2014,1,6
23136,0.68,0.38,-0.37,0.0,2014,1,7
23137,0.04,-0.01,-0.11,0.0,2014,1,8
23138,0.02,0.2,-0.44,0.0,2014,1,9
23139,0.27,0.55,-0.82,0.0,2014,1,10
23140,-1.32,-0.08,0.1,0.0,2014,1,13
23141,1.15,0.15,-0.31,0.0,2014,1,14
23142,0.53,0.21,0.2,0.0,2014,1,15
23143,-0.07,0.32,-0.7,0.0,2014,1,16
23144,-0.39,0.03,0.02,0.0,2014,1,17
23145,0.3,0.47,0.0,0.0,2014,1,21
23146,0.15,0.29,0.22,0.0,2014,1,22
23147,-0.86,0.16,-0.54,0.0,2014,1,23
