,Mkt-RF,SMB,HML,RF,Year,Month,Day
21115,0.08,0.29,-0.01,0.015,2005,12,23
21116,-1.0,-0.44,0.15,0.015,2005,12,27
21117,0.19,0.39,0.1,0.015,2005,12,28
21118,-0.27,-0.02,0.24,0.015,2005,12,29
21119,-0.5,-0.22,0.24,0.015,2005,12,30
21120,1.5,-0.2,0.16,0.017,2006,1,3
21121,0.46,0.36,0.03,0.017,2006,1,4
21122,0.03,0.28,-0.1,0.017,2006,1,5
21123,0.92,0.11,-0.24,0.017,2006,1,6
21124,0.45,0.52,-0.17,0.017,2006,1,9
21125,0.05,0.57,0.02,0.017,2006,1,10
21126,0.28,-0.23,-0.11,0.017,2006,1,11
21127,-0.65,0.09,0.01,0.017,2006,1,12
21128,0.17,0.14,0.1,0.017,2006,1,13
21129,-0.4,-0.33,0.22,0.017,2006,1,17
21130,-0.35,0.35,0.28,0.017,2006,1,18
21131,0.63,0.95,-0.11,0.017,2006,1,19
21132,-1.8,0.38,0.5,0.017,2006,1,20
21133,0.18,0.19,0.43,0.017,2006,1,23
21134,0.44,1.04,0.07,0.017,2006,1,24
21135,-0.22,-0.04,-0.1,0.017,2006,1,25
21136,0.79,0.78,0.01,0.017,2006,1,26
21137,0.67,-0.15,-0.17,0.017,2006,1,27
21138,0.1,-0.27,0.23,0.017,2006,1,30
21139,-0.21,0.56,-0.01,0.017,2006,1,31
21140,0.14,0.2,0.03,0.018,2006,2,1
21141,-0.88,-0.27,-0.06,0.018,2006,2,2
21142,-0.51,0.22,0.02,0.018,2006,2,3
21143,0.1,0.26,0.52,0.018,2006,2,6
21144,-0.92,-0.49,-0.23,0.018,2006,2,7
21145,0.77,-0.26,-0.1,0.018,2006,2,8
21146,-0.19,-0.15,-0.27,0.018,2006,2,9
21147,0.15,-0.35,-0.02,0.018,2006,2,10
21148,-0.47,-0.52,0.18,0.018,2006,2,13
21149,1.01,0.25,-0.12,0.018,2006,2,14
21150,0.41,0.42,-0.5,0.018,2006,2,15
21151,0.75,0.05,0.19,0.018,2006,2,16
21152,-0.16,-0.04,0.33,0.018,2006,2,17
21153,-0.38,-0.22,0.1,0.018,2006,2,21
21154,0.73,0.01,-0.08,0.018,2006,2,22
21155,-0.29,0.23,-0.25,0.018,2006,2,23
21156,0.19,0.33,0.18,0.018,2006,2,24
21157,0.4,0.18,-0.33,0.018,2006,2,27
21158,-1.1,-0.21,0.09,0.018,2006,2,28
21159,0.9,0.68,-0.01,0.016,2006,3,1
21160,-0.16,-0.09,0.09,0.016,2006,3,2
21161,-0.15,-0.02,-0.05,0.016,2006,3,3
21162,-0.75,-0.21,-0.11,0.016,2006,3,6
21163,-0.4,-1.08,0.07,0.016,2006,3,7
21164,0.14,-0.05,0.04,0.016,2006,3,8
21165,-0.51,0.01,0.29,0.016,2006,3,9
21166,0.69,0.39,0.05,0.016,2006,3,10
21167,0.24,-0.04,0.14,0.016,2006,3,13
21168,1.0,0.03,0.02,0.016,2006,3,14
21169,0.48,0.39,0.14,0.016,2006,3,15
21170,0.11,-0.17,0.27,0.016,2006,3,16
21171,0.18,0.12,-0.3,0.016,2006,3,17
21172,-0.07,0.17,-0.3,0.016,2006,3,20
21173,-0.69,-0.51,-0.05,0.016,2006,3,21
21174,0.62,0.5,0.05,0.016,2006,3,22
21175,-0.18,0.54,0.0,0.016,2006,3,23
21176,0.22,0.67,0.21,0.016,2006,3,24
21177,-0.07,0.14,0.27,0.016,2006,3,27
21178,-0.61,0.25,-0.06,0.016,2006,3,28
21179,0.87,0.83,0.08,0.016,2006,3,29
21180,-0.16,0.17,-0.22,0.016,2006,3,30
21181,-0.23,0.69,-0.05,0.016,2006,3,31
21182,0.07,-0.89,0.66,0.019,2006,4,3
21183,0.54,-0.28,0.07,0.019,2006,4,4
21184,0.42,-0.02,0.28,0.019,2006,4,5
21185,-0.15,0.18,0.04,0.019,2006,4,6
21186,-1.02,-0.11,-0.13,0.019,2006,4,7
21187,-0.02,-0.42,0.08,0.019,2006,4,10
21188,-0.83,-0.67,0.01,0.019,2006,4,11
21189,0.19,0.6,-0.05,0.019,2006,4,12
21190,0.12,0.37,-0.13,0.019,2006,4,13
21191,-0.28,-0.04,0.25,0.019,2006,4,17
21192,1.71,0.64,0.05,0.019,2006,4,18
21193,0.33,0.87,-0.02,0.019,2006,4,19
21194,0.01,-0.46,0.05,0.019,2006,4,20
21195,-0.1,-0.2,0.21,0.019,2006,4,21
21196,-0.3,-0.42,0.03,0.019,2006,4,24
21197,-0.44,0.44,-0.01,0.019,2006,4,25
21198,0.2,-0.12,0.31,0.019,2006,4,26
21199,0.24,-0.93,0.11,0.019,2006,4,27
21200,0.05,0.11,0.48,0.019,2006,4,28
21201,-0.41,0.01,0.35,0.02,2006,5,1
21202,0.54,0.18,0.52,0.02,2006,5,2
21203,-0.31,0.41,0.05,0.02,2006,5,3
21204,0.37,0.6,-0.28,0.02,2006,5,4
21205,1.04,-0.31,-0.02,0.02,2006,5,5
21206,-0.05,0.06,0.08,0.02,2006,5,8
21207,-0.01,-0.15,0.17,0.02,2006,5,9
21208,-0.2,-0.59,0.47,0.02,2006,5,10
21209,-1.35,-1.09,0.31,0.02,2006,5,11
21210,-1.26,-0.71,-0.07,0.02,2006,5,12
21211,0.04,-0.89,-0.27,0.02,2006,5,15
21212,-0.12,0.1,0.38,0.02,2006,5,16
21213,-1.66,0.14,0.21,0.02,2006,5,17
21214,-0.69,-0.3,0.16,0.02,2006,5,18
21215,0.38,0.12,0.02,0.02,2006,5,19
21216,-0.55,-0.74,0.28,0.02,2006,5,22
21217,-0.44,0.06,-0.08,0.02,2006,5,23
21218,0.03,-0.07,-0.06,0.02,2006,5,24
21219,1.22,0.68,-0.06,0.02,2006,5,25
21220,0.6,-0.15,-0.19,0.02,2006,5,26
21221,-1.65,-0.79,0.2,0.02,2006,5,30
21222,0.94,0.38,0.37,0.02,2006,5,31
21223,1.29,0.83,-0.16,0.018,2006,6,1
21224,0.16,-0.1,0.2,0.018,2006,6,2
21225,-1.94,-1.16,0.28,0.018,2006,6,5
21226,-0.28,-0.17,0.0,0.018,2006,6,6
21227,-0.57,0.03,-0.15,0.018,2006,6,7
21228,0.01,-0.25,0.08,0.018,2006,6,8
21229,-0.44,-0.25,0.01,0.018,2006,6,9
21230,-1.48,-1.28,0.28,0.018,2006,6,12
21231,-1.15,-0.35,-0.39,0.018,2006,6,13
21232,0.46,0.2,-0.24,0.018,2006,6,14
21233,2.33,1.05,0.17,0.018,2006,6,15
21234,-0.43,-0.72,-0.01,0.018,2006,6,16
21235,-1.01,-0.78,0.18,0.018,2006,6,19
21236,-0.07,-0.37,0.05,0.018,2006,6,20
21237,1.11,0.74,-0.19,0.018,2006,6,21
21238,-0.52,0.13,0.14,0.018,2006,6,22
21239,0.03,0.23,0.15,0.018,2006,6,23
21240,0.5,0.52,0.2,0.018,2006,6,26
21241,-1.0,-0.73,0.29,0.018,2006,6,27
21242,0.47,-0.36,0.15,0.018,2006,6,28
21243,2.29,1.41,-0.31,0.018,2006,6,29
21244,-0.02,1.16,0.07,0.018,2006,6,30
21245,0.72,-0.08,-0.22,0.02,2006,7,3
21246,-0.88,-0.54,0.32,0.02,2006,7,5
21247,0.23,-0.07,0.06,0.02,2006,7,6
21248,-0.8,-0.86,0.68,0.02,2006,7,7
21249,0.04,-0.28,0.56,0.02,2006,7,10
21250,0.37,0.3,-0.07,0.02,2006,7,11
21251,-1.21,-0.68,0.29,0.02,2006,7,12
21252,-1.43,-0.58,0.16,0.02,2006,7,13
21253,-0.6,-0.34,0.16,0.02,2006,7,14
21254,-0.22,-0.45,0.04,0.02,2006,7,17
21255,0.17,0.18,0.31,0.02,2006,7,18
21256,1.98,0.91,-0.27,0.02,2006,7,19
21257,-1.11,-1.63,0.65,0.02,2006,7,20
21258,-0.89,-0.83,0.24,0.02,2006,7,21
21259,1.75,0.92,-0.56,0.02,2006,7,24
21260,0.69,0.25,-0.15,0.02,2006,7,25
21261,-0.13,-0.32,0.35,0.02,2006,7,26
21262,-0.58,-0.72,0.29,0.02,2006,7,27
21263,1.31,0.66,-0.08,0.02,2006,7,28
21264,-0.09,0.27,-0.15,0.02,2006,7,31
21265,-0.6,-0.98,0.4,0.018,2006,8,1
21266,0.64,0.36,-0.26,0.018,2006,8,2
21267,0.27,0.85,-0.47,0.018,2006,8,3
21268,-0.13,-0.43,0.06,0.018,2006,8,4
21269,-0.35,-0.29,0.11,0.018,2006,8,7
21270,-0.42,-0.79,0.08,0.018,2006,8,8
21271,-0.52,-0.4,-0.01,0.018,2006,8,9
21272,0.49,0.38,-0.41,0.018,2006,8,10
21273,-0.49,-0.57,0.14,0.018,2006,8,11
21274,0.12,0.27,-0.26,0.018,2006,8,14
21275,1.46,0.77,-0.44,0.018,2006,8,15
21276,0.9,0.61,-0.49,0.018,2006,8,16
21277,0.18,0.35,-0.21,0.018,2006,8,17
21278,0.3,-0.16,-0.14,0.018,2006,8,18
21279,-0.48,-0.48,0.11,0.018,2006,8,21
21280,0.07,0.26,0.04,0.018,2006,8,22
21281,-0.55,-0.78,0.16,0.018,2006,8,23
21282,0.16,-0.18,0.08,0.018,2006,8,24
21283,-0.07,0.22,-0.21,0.018,2006,8,25
21284,0.58,0.41,-0.11,0.018,2006,8,28
21285,0.33,0.94,-0.18,0.018,2006,8,29
21286,0.13,0.72,-0.31,0.018,2006,8,30
21287,0.03,0.0,0.26,0.018,2006,8,31
21288,0.49,-0.27,-0.1,0.02,2006,9,1
21289,0.21,0.51,0.01,0.02,2006,9,5
21290,-1.13,-1.01,0.42,0.02,2006,9,6
21291,-0.5,-0.18,0.21,0.02,2006,9,7
21292,0.32,-0.09,-0.15,0.02,2006,9,8
21293,-0.03,-0.14,-0.05,0.02,2006,9,11
21294,1.18,1.17,-0.29,0.02,2006,9,12
21295,0.45,0.39,-0.04,0.02,2006,9,13
21296,-0.16,-0.23,0.04,0.02,2006,9,14
21297,0.21,-0.02,-0.18,0.02,2006,9,15
21298,0.04,0.0,-0.23,0.02,2006,9,18
21299,-0.29,-0.22,0.13,0.02,2006,9,19
21300,0.6,0.58,-0.03,0.02,2006,9,20
21301,-0.59,-0.35,0.04,0.02,2006,9,21
21302,-0.41,-0.87,0.42,0.02,2006,9,22
21303,0.86,0.19,0.1,0.02,2006,9,25
21304,0.71,-0.36,-0.21,0.02,2006,9,26
21305,0.08,0.35,-0.08,0.02,2006,9,27
21306,0.15,-0.12,-0.16,0.02,2006,9,28
21307,-0.33,-0.63,0.2,0.02,2006,9,29
21308,-0.43,-0.53,0.2,0.018,2006,10,2
21309,0.13,-0.38,0.43,0.018,2006,10,3
21310,1.28,0.74,-0.47,0.018,2006,10,4
21311,0.43,0.9,-0.32,0.018,2006,10,5
21312,-0.31,-0.05,-0.1,0.018,2006,10,6
21313,0.2,0.42,0.08,0.018,2006,10,9
21314,0.21,-0.03,-0.04,0.018,2006,10,10
21315,-0.3,-0.31,0.2,0.018,2006,10,11
21316,1.07,0.97,-0.26,0.018,2006,10,12
21317,0.22,0.48,-0.06,0.018,2006,10,13
21318,0.34,0.62,-0.25,0.018,2006,10,16
21319,-0.44,-0.24,0.35,0.018,2006,10,17
21320,0.08,-0.32,0.05,0.018,2006,10,18
21321,0.1,0.51,-0.25,0.018,2006,10,19
21322,-0.02,-0.68,-0.08,0.018,2006,10,20
21323,0.56,-0.43,-0.22,0.018,2006,10,23
21324,0.01,-0.21,0.2,0.018,2006,10,24
21325,0.32,0.16,-0.02,0.018,2006,10,25
21326,0.63,0.39,0.2,0.018,2006,10,26
21327,-0.88,-0.33,0.08,0.018,2006,10,27
21328,0.07,0.39,0.16,0.018,2006,10,30
21329,-0.07,-0.36,-0.17,0.018,2006,10,31
21330,-0.87,-1.03,0.3,0.02,2006,11,1
21331,-0.05,-0.22,0.04,0.02,2006,11,2
21332,-0.12,0.5,-0.02,0.02,2006,11,3
21333,1.16,0.26,-0.13,0.02,2006,11,6
21334,0.23,0.07,-0.25,0.02,2006,11,7
21335,0.29,0.3,0.33,0.02,2006,11,8
21336,-0.58,-0.46,0.31,0.02,2006,11,9
21337,0.26,0.65,0.08,0.02,2006,11,10
21338,0.27,0.16,0.02,0.02,2006,11,13
21339,0.71,0.92,-0.23,0.02,2006,11,14
21340,0.35,0.56,-0.35,0.02,2006,11,15
21341,0.16,-0.33,0.14,0.02,2006,11,16
21342,0.03,-0.33,-0.22,0.02,2006,11,17
21343,-0.06,0.22,0.02,0.02,2006,11,20
21344,0.14,0.04,-0.09,0.02,2006,11,21
21345,0.28,-0.1,-0.23,0.02,2006,11,22
21346,-0.32,0.23,0.07,0.02,2006,11,24
21347,-1.53,-1.02,0.3,0.02,2006,11,27
21348,0.3,0.01,-0.04,0.02,2006,11,28
21349,0.95,0.17,-0.08,0.02,2006,11,29
21350,0.11,0.13,0.17,0.02,2006,11,30
21351,-0.3,-0.36,0.12,0.02,2006,12,1
21352,0.99,0.86,-0.17,0.02,2006,12,4
21353,0.41,-0.21,0.25,0.02,2006,12,5
21354,-0.1,-0.08,0.15,0.02,2006,12,6
21355,-0.41,-0.03,0.06,0.02,2006,12,7
21356,0.14,-0.17,-0.1,0.02,2006,12,8
21357,0.18,-0.3,0.64,0.02,2006,12,11
21358,-0.2,-0.52,0.46,0.02,2006,12,12
21359,0.09,-0.03,0.13,0.02,2006,12,13
21360,0.8,-0.14,-0.1,0.02,2006,12,14
21361,0.07,-0.35,0.39,0.02,2006,12,15
21362,-0.46,-0.95,0.19,0.02,2006,12,18
21363,0.16,-0.12,0.03,0.02,2006,12,19
21364,-0.12,0.55,0.1,0.02,2006,12,20
21365,-0.38,0.02,0.34,0.02,2006,12,21
21366,-0.48,0.28,0.07,0.02,2006,12,22
21367,0.44,0.33,0.38,0.02,2006,12,26
21368,0.74,0.53,-0.1,0.02,2006,12,27
21369,-0.18,-0.17,-0.04,0.02,2006,12,28
21370,-0.51,-0.25,-0.13,0.02,2006,12,29
21371,-0.04,0.0,0.18,0.022,2007,1,3
21372,0.16,0.22,-0.49,0.022,2007,1,4
21373,-0.73,-0.94,-0.28,0.022,2007,1,5
21374,0.24,-0.07,0.05,0.022,2007,1,8
21375,0.0,0.3,-0.3,0.022,2007,1,9
21376,0.23,-0.09,-0.19,0.022,2007,1,10
21377,0.74,0.6,-0.36,0.022,2007,1,11
21378,0.5,0.22,-0.29,0.022,2007,1,12
21379,0.0,-0.27,0.0,0.022,2007,1,16
21380,-0.14,-0.24,-0.03,0.022,2007,1,17
21381,-0.48,-1.03,0.42,0.022,2007,1,18
21382,0.33,0.4,0.08,0.022,2007,1,19
21383,-0.55,-0.5,0.31,0.022,2007,1,22
21384,0.37,0.58,0.04,0.022,2007,1,23
21385,0.84,0.27,-0.23,0.022,2007,1,24
21386,-1.15,-0.05,-0.09,0.022,2007,1,25
21387,-0.06,0.53,0.11,0.022,2007,1,26
21388,0.02,0.58,0.24,0.022,2007,1,29
21389,0.52,0.01,0.16,0.022,2007,1,30
21390,0.64,-0.39,0.01,0.022,2007,1,31
21391,0.59,0.32,-0.21,0.02,2007,2,1
21392,0.15,0.08,0.22,0.02,2007,2,2
21393,-0.12,-0.25,0.11,0.02,2007,2,5
21394,0.1,0.26,0.21,0.02,2007,2,6
21395,0.21,0.37,0.07,0.02,2007,2,7
21396,-0.1,0.24,-0.25,0.02,2007,2,8
21397,-0.76,-0.37,0.19,0.02,2007,2,9
21398,-0.35,0.21,0.11,0.02,2007,2,12
21399,0.72,-0.18,0.3,0.02,2007,2,13
21400,0.73,-0.49,-0.18,0.02,2007,2,14
21401,0.11,0.15,-0.42,0.02,2007,2,15
21402,0.0,0.26,0.06,0.02,2007,2,16
21403,0.42,0.62,-0.14,0.02,2007,2,20
21404,-0.09,0.32,-0.25,0.02,2007,2,21
21405,-0.06,0.37,-0.13,0.02,2007,2,22
21406,-0.31,0.15,-0.28,0.02,2007,2,23
21407,-0.19,-0.13,0.05,0.02,2007,2,26
21408,-3.43,-0.2,0.18,0.02,2007,2,27
21409,0.47,-0.51,0.2,0.02,2007,2,28
21410,-0.25,-0.11,0.15,0.019,2007,3,1
21411,-1.24,-0.64,0.26,0.019,2007,3,2
21412,-1.11,-0.69,-0.31,0.019,2007,3,5
21413,1.58,0.65,-0.02,0.019,2007,3,6
21414,-0.21,-0.09,0.07,0.019,2007,3,7
21415,0.68,-0.03,-0.06,0.019,2007,3,8
21416,0.09,0.28,0.16,0.019,2007,3,9
21417,0.28,0.3,-0.22,0.019,2007,3,12
21418,-2.03,-0.21,-0.26,0.019,2007,3,13
21419,0.57,0.1,-0.05,0.019,2007,3,14
21420,0.44,0.49,0.16,0.019,2007,3,15
21421,-0.42,-0.09,-0.19,0.019,2007,3,16
21422,1.08,-0.1,-0.09,0.019,2007,3,19
21423,0.67,0.03,0.11,0.019,2007,3,20
21424,1.64,-0.11,-0.12,0.019,2007,3,21
21425,-0.02,0.23,-0.43,0.019,2007,3,22
21426,0.08,0.08,0.08,0.019,2007,3,23
21427,0.06,-0.03,-0.17,0.019,2007,3,26
21428,-0.61,-0.19,-0.06,0.019,2007,3,27
21429,-0.74,0.22,0.03,0.019,2007,3,28
21430,0.29,-0.2,0.11,0.019,2007,3,29
21431,-0.07,0.31,-0.11,0.019,2007,3,30
21432,0.22,0.09,-0.22,0.022,2007,4,2
21433,0.93,0.06,-0.08,0.022,2007,4,3
21434,0.09,-0.19,-0.26,0.022,2007,4,4
21435,0.31,0.03,-0.16,0.022,2007,4,5
21436,0.05,-0.24,0.02,0.022,2007,4,9
21437,0.22,0.07,0.04,0.022,2007,4,10
21438,-0.64,-0.11,0.13,0.022,2007,4,11
21439,0.61,0.24,-0.15,0.022,2007,4,12
21440,0.34,0.23,-0.05,0.022,2007,4,13
21441,1.06,0.28,0.05,0.022,2007,4,16
21442,0.09,-0.43,-0.07,0.022,2007,4,17
21443,0.0,-0.75,0.56,0.022,2007,4,18
21444,-0.23,-0.37,-0.08,0.022,2007,4,19
21445,0.89,0.23,-0.04,0.022,2007,4,20
21446,-0.24,0.09,-0.34,0.022,2007,4,23
21447,-0.1,-0.06,-0.24,0.022,2007,4,24
21448,0.91,-0.38,0.19,0.022,2007,4,25
21449,-0.02,0.3,-0.28,0.022,2007,4,26
21450,-0.13,-0.3,-0.41,0.022,2007,4,27
21451,-0.93,-0.88,-0.03,0.022,2007,4,30
21452,0.22,-0.06,-0.03,0.018,2007,5,1
21453,0.79,0.62,0.03,0.018,2007,5,2
21454,0.37,-0.34,0.15,0.018,2007,5,3
21455,0.25,0.17,0.02,0.018,2007,5,4
21456,0.18,-0.37,0.28,0.018,2007,5,7
21457,-0.13,-0.03,-0.12,0.018,2007,5,8
21458,0.35,0.08,-0.03,0.018,2007,5,9
21459,-1.42,-0.51,0.25,0.018,2007,5,10
21460,0.95,0.2,0.03,0.018,2007,5,11
21461,-0.28,-0.58,-0.02,0.018,2007,5,14
21462,-0.27,-0.75,0.16,0.018,2007,5,15
21463,0.82,-0.2,0.04,0.018,2007,5,16
21464,-0.1,-0.35,-0.02,0.018,2007,5,17
21465,0.66,0.42,-0.5,0.018,2007,5,18
21466,0.31,0.89,-0.19,0.018,2007,5,21
21467,0.08,0.7,0.02,0.018,2007,5,22
21468,-0.18,-0.2,-0.15,0.018,2007,5,23
21469,-1.07,-0.38,-0.07,0.018,2007,5,24
21470,0.55,0.23,-0.06,0.018,2007,5,25
21471,0.24,0.6,-0.03,0.018,2007,5,29
21472,0.77,-0.21,-0.08,0.018,2007,5,30
21473,0.13,0.36,-0.31,0.018,2007,5,31
21474,0.44,0.29,0.09,0.019,2007,6,1
21475,0.18,0.07,-0.01,0.019,2007,6,4
21476,-0.55,-0.13,-0.21,0.019,2007,6,5
21477,-0.92,0.11,0.03,0.019,2007,6,6
21478,-1.75,-0.04,0.12,0.019,2007,6,7
21479,1.07,-0.02,-0.06,0.019,2007,6,8
21480,0.08,-0.32,0.16,0.019,2007,6,11
21481,-1.06,-0.19,-0.09,0.019,2007,6,12
21482,1.37,-0.2,-0.17,0.019,2007,6,13
21483,0.5,0.13,-0.13,0.019,2007,6,14
21484,0.69,0.5,0.0,0.019,2007,6,15
21485,-0.13,-0.02,-0.02,0.019,2007,6,18
21486,0.14,0.01,0.1,0.019,2007,6,19
21487,-1.29,0.07,-0.16,0.019,2007,6,20
21488,0.56,-0.19,-0.03,0.019,2007,6,21
21489,-1.25,0.58,0.0,0.019,2007,6,22
21490,-0.39,-0.39,-0.1,0.019,2007,6,25
21491,-0.35,0.17,-0.24,0.019,2007,6,26
21492,0.92,0.48,-0.36,0.019,2007,6,27
21493,0.03,0.17,0.06,0.019,2007,6,28
21494,-0.19,-0.33,-0.05,0.019,2007,6,29
21495,1.06,-0.08,0.11,0.019,2007,7,2
21496,0.36,-0.04,-0.12,0.019,2007,7,3
21497,0.07,0.2,-0.57,0.019,2007,7,5
21498,0.4,-0.07,-0.06,0.019,2007,7,6
21499,0.1,0.06,-0.09,0.019,2007,7,9
21500,-1.43,-0.16,-0.38,0.019,2007,7,10
21501,0.55,-0.31,-0.08,0.019,2007,7,11
21502,1.78,-0.17,-0.26,0.019,2007,7,12
21503,0.28,-0.3,0.05,0.019,2007,7,13
21504,-0.31,-0.43,-0.33,0.019,2007,7,16
21505,0.02,0.15,-0.2,0.019,2007,7,17
21506,-0.25,-0.2,-0.25,0.019,2007,7,18
21507,0.44,0.33,-0.46,0.019,2007,7,19
21508,-1.25,-0.27,-0.21,0.019,2007,7,20
21509,0.36,-0.41,-0.49,0.019,2007,7,23
21510,-2.04,-0.53,-0.3,0.019,2007,7,24
21511,0.3,-0.42,0.06,0.019,2007,7,25
21512,-2.36,-0.08,-0.22,0.019,2007,7,26
21513,-1.51,-0.1,0.09,0.019,2007,7,27
21514,0.93,-0.27,-0.07,0.019,2007,7,30
21515,-1.19,0.36,-0.1,0.019,2007,7,31
21516,0.51,-0.51,-0.3,0.018,2007,8,1
21517,0.55,0.17,-0.3,0.018,2007,8,2
21518,-2.66,-0.66,-0.79,0.018,2007,8,3
21519,2.07,-1.14,-0.41,0.018,2007,8,6
21520,0.65,0.31,-0.61,0.018,2007,8,7
21521,1.47,1.18,-0.68,0.018,2007,8,8
21522,-2.74,1.68,-0.59,0.018,2007,8,9
21523,0.03,-0.03,1.43,0.018,2007,8,10
21524,-0.06,-1.16,0.22,0.018,2007,8,13
21525,-1.83,-0.06,-0.16,0.018,2007,8,14
21526,-1.46,0.02,0.0,0.018,2007,8,15
21527,0.31,1.21,1.37,0.018,2007,8,16
21528,2.36,-0.42,0.42,0.018,2007,8,17
21529,0.0,0.15,-0.33,0.018,2007,8,20
21530,0.15,-0.02,0.01,0.018,2007,8,21
21531,1.2,0.05,-0.01,0.018,2007,8,22
21532,-0.23,-0.99,0.19,0.018,2007,8,23
21533,1.21,0.12,-0.27,0.018,2007,8,24
21534,-0.85,-0.11,-0.16,0.018,2007,8,27
21535,-2.33,-0.08,-0.41,0.018,2007,8,28
21536,2.13,0.13,0.02,0.018,2007,8,29
21537,-0.43,-0.01,-0.46,0.018,2007,8,30
21538,1.12,0.06,-0.03,0.018,2007,8,31
21539,1.03,-0.2,0.0,0.017,2007,9,4
21540,-1.05,-0.01,-0.35,0.017,2007,9,5
21541,0.42,0.0,-0.2,0.017,2007,9,6
21542,-1.7,-0.32,0.22,0.017,2007,9,7
21543,-0.27,-0.5,-0.21,0.017,2007,9,10
21544,1.35,0.05,-0.31,0.017,2007,9,11
21545,-0.03,-0.46,-0.18,0.017,2007,9,12
21546,0.69,-0.64,0.24,0.017,2007,9,13
21547,0.1,0.38,-0.1,0.017,2007,9,14
21548,-0.6,-0.43,0.0,0.017,2007,9,17
21549,2.88,0.62,0.44,0.017,2007,9,18
21550,0.59,0.59,0.19,0.017,2007,9,19
21551,-0.65,-0.13,-0.34,0.017,2007,9,20
21552,0.43,-0.22,-0.27,0.017,2007,9,21
21553,-0.56,-0.38,-0.62,0.017,2007,9,24
21554,-0.03,-0.3,-0.38,0.017,2007,9,25
21555,0.6,0.19,-0.19,0.017,2007,9,26
21556,0.43,0.18,-0.08,0.017,2007,9,27
21557,-0.37,-0.56,0.0,0.017,2007,9,28
21558,1.37,0.82,0.07,0.014,2007,10,1
21559,0.11,0.67,0.21,0.014,2007,10,2
21560,-0.48,-0.22,-0.11,0.014,2007,10,3
21561,0.18,-0.05,0.06,0.014,2007,10,4
21562,1.1,0.65,-0.06,0.014,2007,10,5
21563,-0.27,-0.2,-0.34,0.014,2007,10,8
21564,0.78,-0.21,-0.22,0.014,2007,10,9
21565,-0.13,0.0,-0.43,0.014,2007,10,10
21566,-0.58,-0.64,0.47,0.014,2007,10,11
21567,0.51,0.13,-0.32,0.014,2007,10,12
21568,-0.89,-0.42,-0.19,0.014,2007,10,15
21569,-0.67,-0.04,-0.31,0.014,2007,10,16
21570,0.22,-0.18,-0.19,0.014,2007,10,17
21571,-0.1,0.11,-0.43,0.014,2007,10,18
21572,-2.45,-0.51,0.01,0.014,2007,10,19
21573,0.47,0.9,0.06,0.014,2007,10,22
21574,0.85,0.08,-0.61,0.014,2007,10,23
21575,-0.33,-0.46,-0.25,0.014,2007,10,24
21576,-0.19,-0.32,-0.16,0.014,2007,10,25
21577,1.38,0.28,0.35,0.014,2007,10,26
21578,0.4,-0.29,-0.54,0.014,2007,10,29
21579,-0.64,0.05,0.18,0.014,2007,10,30
21580,1.23,0.0,-0.17,0.014,2007,10,31
21581,-2.66,-0.91,-0.45,0.016,2007,11,1
21582,0.08,0.2,-0.9,0.016,2007,11,2
21583,-0.59,-0.34,-0.03,0.016,2007,11,5
21584,1.19,0.01,-0.16,0.016,2007,11,6
21585,-2.77,-0.1,-0.52,0.016,2007,11,7
21586,-0.05,0.55,1.14,0.016,2007,11,8
21587,-1.46,0.17,0.92,0.016,2007,11,9
21588,-1.08,0.38,0.3,0.016,2007,11,12
21589,2.81,-0.48,0.17,0.016,2007,11,13
21590,-0.63,-0.16,-0.23,0.016,2007,11,14
21591,-1.25,0.01,-0.09,0.016,2007,11,15
21592,0.41,-0.61,-0.69,0.016,2007,11,16
21593,-1.81,-0.28,-0.39,0.016,2007,11,19
21594,0.31,-0.6,-0.1,0.016,2007,11,20
21595,-1.54,0.4,0.1,0.016,2007,11,21
21596,1.59,0.2,0.21,0.016,2007,11,23
21597,-2.09,-0.13,-0.56,0.016,2007,11,26
21598,1.31,-0.55,-0.18,0.016,2007,11,27
21599,2.9,0.32,-0.12,0.016,2007,11,28
21600,0.01,-0.51,-0.33,0.016,2007,11,29
21601,0.7,-0.62,0.89,0.016,2007,11,30
21602,-0.6,-0.61,0.22,0.014,2007,12,3
21603,-0.61,-0.17,-0.19,0.014,2007,12,4
21604,1.47,0.03,-0.07,0.014,2007,12,5
21605,1.55,0.85,0.35,0.014,2007,12,6
21606,-0.07,0.08,-0.13,0.014,2007,12,7
21607,0.71,-0.12,0.18,0.014,2007,12,10
21608,-2.5,-0.3,-0.08,0.014,2007,12,11
21609,0.48,0.03,-0.21,0.014,2007,12,12
21610,0.06,-0.32,-0.35,0.014,2007,12,13
21611,-1.36,-0.5,-0.29,0.014,2007,12,14
21612,-1.58,-0.22,0.27,0.014,2007,12,17
21613,0.65,1.17,-0.02,0.014,2007,12,18
21614,-0.1,0.31,-0.4,0.014,2007,12,19
21615,0.64,0.86,-0.34,0.014,2007,12,20
21616,1.64,0.36,0.01,0.014,2007,12,21
21617,0.8,0.11,0.17,0.014,2007,12,24
21618,0.1,0.22,-0.07,0.014,2007,12,26
21619,-1.49,-1.18,0.05,0.014,2007,12,27
21620,0.12,-0.39,-0.11,0.014,2007,12,28
21621,-0.65,0.0,0.44,0.014,2007,12,31
21622,-1.46,-0.08,-0.13,0.01,2008,1,2
